C32943,Crystals,SMD Oscillators(XO),O705020MEDA4SC,SMD-7050_4P,4,Yangxing Tech,Extended,20MHz ㊣20ppm 3.3V 20mA SMD-7050_4P SMD Oscillators(XO) RoHS,https://datasheet.lcsc.com/lcsc/1810161220_Yangxing-Tech-O705020MEDA4SC_C32943.pdf,1-9:0.609448819,10-29:0.462992126,30-99:0.436220472,100-499:0.409448819,500-999:0.398425197,1000-1999:0.392125984,2000-3999:0.387401575,4000-:0.384251969,10,
C337585,Crystals,SMD Oscillators(XO),7X40000019,SMD-3225,4,TXC Corp,Extended,40MHz ㊣20ppm 3.3V 9mA SMD-3225 SMD Oscillators(XO) RoHS,https://datasheet.lcsc.com/szlcsc/1912111437_TXC-Corp-7X40000019_C337585.pdf,4000-:0.535433071,10-29:0.820472441,100-499:0.576377953,1-9:1.004724409,30-99:0.686614173,1000-1999:0.548031496,500-999:0.557480315,2000-3999:0.540157480,0,
C353682,Crystals,DIP Crystal Resonators,ESA5.52960F20M25F,HC-49US_L11.5-W4.5-P4.88,2,ZHUHAI MONEC ELEC,Extended,49S DIP Crystal Resonators RoHS,https://datasheet.lcsc.com/szlcsc/1912111437_ZHUHAI-MONEC-ELEC-ESA5-52960F20M25F_C353682.pdf,2500-4995:0.047401575,10000-19995:0.046299213,5-45:0.081102362,150-495:0.057165354,5000-9995:0.046771654,50-145:0.067244094,500-2495:0.048818898,20000-:0.045984252,0,
C369191,Crystals,SMD Crystal Resonators,D31-032768-BDTD41,SMD-3215_2P,2,AKER,Extended,32.768KHz ㊣20ppm 6pF 70k次 SMD-3215 SMD Crystal Resonators RoHS,https://datasheet.lcsc.com/szlcsc/1912111437_AKER-D31-032768-BDTD41_C369191.pdf,1-9:0.496062992,10-29:0.423622047,30-99:0.371653543,100-499:0.327559055,1000-1999:0.316535433,2000-3999:0.314960630,4000-:0.311811024,500-999:0.321259843,0,
C40257,Crystals,SMD Crystal Resonators,X503218432MRD4SC,SMD-4_3.2x5x3.8P,4,Yangxing Tech,Extended,18.432MHz ㊣20ppm 20pF 40次 ~ 60次 SMD-5032_4P SMD Crystal Resonators RoHS,https://datasheet.lcsc.com/lcsc/1810171130_Yangxing-Tech-X503218432MRD4SC_C40257.pdf,1-9:0.261259843,30-99:0.188661417,2000-3999:0.168015748,4000-:0.166787402,500-999:0.172346457,10-29:0.199842520,100-499:0.177322835,1000-1999:0.169858268,878,
C409345,Crystals,SMD Crystal Resonators,A308000003,SMD-3225,2,TXC Corp,Extended,8MHz ㊣30ppm 12pF 300次 SMD-3225 SMD Crystal Resonators RoHS,https://datasheet.lcsc.com/szlcsc/2001081822_TXC-Corp-A308000003_C409345.pdf,1-9:0.376377953,30-99:0.256692913,2000-3999:0.201574803,10-29:0.307086614,100-499:0.215748031,1000-1999:0.204724409,4000-:0.200000000,500-999:0.207874016,0,
C42106,Crystals,SMD Oscillators(XO),DSC1033BI1-026.0000T,SMD-5032_4P,4,Discera,Extended,SMD,5.0x3.2mm,4P SMD Oscillators(XO) RoHS,https://datasheet.lcsc.com/lcsc/1810170916_Discera-DSC1033BI1-026-0000T_C42106.pdf,1-9:0.692913386,10-29:0.503937008,30-99:0.469291339,100-499:0.434645669,500-999:0.418897638,1000-1999:0.412598425,2000-3999:0.406299213,4000-:0.403149606,0,
C42208,Crystals,SMD Oscillators(XO),O705025MFDA4SC,SMD-7050_4P,4,Yangxing Tech,Extended,25MHz ㊣20ppm 5V 20mA SMD-7050_4P SMD Oscillators(XO) RoHS,https://datasheet.lcsc.com/lcsc/1809211115_Yangxing-Tech-O705025MFDA4SC_C42208.pdf,1-9:0.699212598,30-99:0.499212598,2000-3999:0.442519685,4000-:0.439370079,500-999:0.453543307,10-29:0.530708661,100-499:0.467716535,1000-1999:0.447244094,0,
C44831,Crystals,SMD Oscillators(XO),O7050768MEEA4SC-1,SMD-7050_4P,4,Yangxing Tech,Extended,7.68MHz ㊣25ppm 3.3V 20mA SMD-7050_4P SMD Oscillators(XO) RoHS,https://datasheet.lcsc.com/lcsc/1810161220_Yangxing-Tech-O7050768MEEA4SC-1_C44831.pdf,500-999:0.437795276,1-9:0.757480315,30-99:0.529133858,1000-:0.429921260,10-29:0.625196850,100-499:0.450393701,0,
C45327,Crystals,SMD Oscillators(XO),O7050294912MEDA4SC,SMD-7050,4,Yangxing Tech,Extended,SMD-7050_4P SMD Oscillators(XO) RoHS, ,1000-:0.384251969,30-99:0.478740157,1-9:0.696062992,500-999:0.390551181,100-499:0.403149606,10-29:0.570078740,0,
