C412327,IoT/Communication Modules,RF Modules,W-V-02,WIRELM-SMD,23,WISDOM,Extended,SMD RF Modules ROHS,https://datasheet.lcsc.com/lcsc/1912111437_WISDOM-W-V-02_C412327.pdf,1-9:9.600000000,30-99:9.373228346,1000-:9.373228346,500-999:9.373228346,10-29:9.373228346,100-499:9.373228346,0,
C424252,IoT/Communication Modules,WiFi Modules,HLK-M30-C,WIRELM-SMD,38,HI-LINK,Extended,16.5x14.1x2.25mm WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/1912111437_HI-LINK-HLK-M30-C_C424252.pdf,10-29:3.919685039,100-499:3.700787402,1000-:3.590551181,500-999:3.651968504,1-9:4.518110236,30-99:3.811023622,0,
C429997,IoT/Communication Modules,Bluetooth Modules,BGM111A256V2,WIRELM-SMD,31,SILICON LABS,Extended,- Bluetooth Modules ROHS,https://datasheet.lcsc.com/lcsc/2005151533_SILICON-LABS-BGM111A256V2_C429997.pdf,1-9:20.107086614,30-199:20.107086614,500-999:7.508661417,10-29:20.107086614,200-499:7.782677165,1000-:7.373228346,0,
C429999,IoT/Communication Modules,Bluetooth Modules,BGM13P32F512GA-V2,WIRELM-SMD,31,SILICON LABS,Extended,- Bluetooth Modules ROHS,https://datasheet.lcsc.com/lcsc/2005151533_SILICON-LABS-BGM13P32F512GA-V2_C429999.pdf,1-9:16.776377953,30-199:16.776377953,200-499:6.492913386,1000-:6.152755906,500-999:6.264566929,10-29:16.776377953,0,
C430189,IoT/Communication Modules,RF Modules,MGM12P22F1024GA-V2,WIRELM-SMD,31,SILICON LABS,Extended,- RF Modules ROHS,https://datasheet.lcsc.com/lcsc/2005151540_SILICON-LABS-MGM12P22F1024GA-V2_C430189.pdf,500-999:12.034645669,1-9:32.229921260,30-199:32.229921260,200-499:12.474015748,1000-:11.818897638,10-29:32.229921260,0,
C430190,IoT/Communication Modules,RF Modules,MGM13P02F512GA-V2,WIRELM-SMD,31,SILICON LABS,Extended,- RF Modules ROHS,https://datasheet.lcsc.com/lcsc/2005151540_SILICON-LABS-MGM13P02F512GA-V2_C430190.pdf,1-9:23.513385827,10-29:23.513385827,30-199:23.513385827,200-499:9.100787402,1000-:8.622047244,500-999:8.781102362,0,
C441846,IoT/Communication Modules,WiFi Modules,AFM201TO,WIFIM-SMD,23,99IOT,Extended,23PIN WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2010160706_99IOT-AFM201TO_C441846.pdf,10-29:2.200000000,100-499:2.200000000,1000-1999:2.200000000,1-9:2.200000000,30-99:2.200000000,2000-3999:2.200000000,500-999:2.200000000,4000-:2.200000000,32,
C466022,IoT/Communication Modules,WiFi Modules,WizFi360-PA,WIFIM-SMD,23,WIZNET,Extended,- WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/1912111437_WIZNET-WizFi360-PA_C466022.pdf,30-99:6.094488189,2000-3999:6.094488189,1-9:6.236220472,500-999:6.094488189,100-499:6.094488189,10-29:6.094488189,4000-:6.094488189,1000-1999:6.094488189,0,
C466023,IoT/Communication Modules,WiFi Modules,WizFi360-CON,WIFIM-SMD,23,WIZNET,Extended,- WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/1912111437_WIZNET-WizFi360-CON_C466023.pdf,30-99:6.094488189,2000-3999:6.094488189,1-9:6.236220472,500-999:6.094488189,100-499:6.094488189,10-29:6.094488189,4000-:6.094488189,1000-1999:6.094488189,5,
C471268,IoT/Communication Modules,2G/3G/4G/5G Modules,M5311-LV,LCC,40,Chinamobile,Extended,LCC 2G/3G/4G/5G Modules ROHS,https://datasheet.lcsc.com/lcsc/1912191831_Chinamobile-M5311-LV_C471268.pdf,1-9:8.270866142,10-29:6.696062992,30-99:5.554330709,100-499:4.612598425,500-999:4.451968504,1000-1999:4.371653543,2000-3999:4.313385827,4000-:4.274015748,220,
C471269,IoT/Communication Modules,2G/3G/4G/5G Modules,M5311-CM,LCC-49_16.0X18.0X1.4P,40,Chinamobile,Extended,LCC 2G/3G/4G/5G Modules ROHS,https://datasheet.lcsc.com/lcsc/1912181210_Chinamobile-M5311-CM_C471269.pdf,1-9:7.730708661,10-29:6.218897638,30-99:5.122834646,100-499:4.218897638,500-999:4.064566929,1000-1999:3.987401575,2000-3999:3.930708661,4000-:3.892913386,243,
C471270,IoT/Communication Modules,2G/3G/4G/5G Modules,M5313,LCC-30_19.0X20.9X1.10P,30,Chinamobile,Extended,LCC 2G/3G/4G/5G Modules ROHS,https://datasheet.lcsc.com/lcsc/1912181409_Chinamobile-M5313_C471270.pdf,1-9:6.094488189,10-29:5.952755906,30-99:5.952755906,100-499:5.952755906,500-999:5.952755906,1000-1999:5.952755906,2000-3999:5.952755906,4000-:5.952755906,0,
C471272,IoT/Communication Modules,2G/3G/4G/5G Modules,M5310A-MBR,COMM-SMD,30,Chinamobile,Extended,LCC 2G/3G/4G/5G Modules ROHS,https://datasheet.lcsc.com/lcsc/1912181409_Chinamobile-M5310A-MBR_C471272.pdf,30-99:5.655118110,2000-3999:5.655118110,1-9:5.790551181,500-999:5.655118110,100-499:5.655118110,10-29:5.655118110,4000-:5.655118110,1000-1999:5.655118110,243,
C471273,IoT/Communication Modules,2G/3G/4G/5G Modules,M6312,LCC-40_21.25x27x1.27P,40,Chinamobile,Extended,LCC 2G/3G/4G/5G Modules ROHS,https://datasheet.lcsc.com/lcsc/1912181409_Chinamobile-M6312_C471273.pdf,500-999:3.373228346,1000-1999:3.373228346,2000-3999:3.373228346,4000-:3.373228346,100-499:3.373228346,30-99:3.373228346,10-29:3.373228346,1-9:3.453543307,0,
C471275,IoT/Communication Modules,2G/3G/4G/5G Modules,M6315,LCC,44,Chinamobile,Extended,LCC 2G/3G/4G/5G Modules ROHS,https://datasheet.lcsc.com/lcsc/2003031732_Chinamobile-M6315_C471275.pdf,1-9:4.525984252,10-29:3.707086614,30-99:3.113385827,100-499:2.623622047,500-999:2.540157480,1000-1999:2.497637795,2000-3999:2.467716535,4000-:2.447244094,0,
C471276,IoT/Communication Modules,2G/3G/4G/5G Modules,ML302,LCC,168,Chinamobile,Extended,LCC 2G/3G/4G/5G Modules ROHS,https://datasheet.lcsc.com/lcsc/2002221606_Chinamobile-ML302_C471276.pdf,10-29:11.110236220,100-499:11.110236220,1000-1999:11.110236220,1-9:11.384251969,30-99:11.110236220,2000-3999:11.110236220,500-999:11.110236220,4000-:11.110236220,39,
C473005,IoT/Communication Modules,WiFi Modules,ESP32-SOLO-1,-,39,Espressif Systems,Extended,- WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2001111409_Espressif-Systems-ESP32-SOLO-1_C473005.pdf,1-9:4.659842520,10-29:3.844094488,30-99:3.251968504,100-499:2.763779528,500-999:2.680314961,1000-1999:2.639370079,2000-3999:2.607874016,4000-:2.587401575,241,
C473006,IoT/Communication Modules,WiFi Modules,ESP32-SOLO-1C,WIFIM-SMD,39,Espressif Systems,Extended,- WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2001111409_Espressif-Systems-ESP32-SOLO-1C_C473006.pdf,30-99:3.070866142,2000-3999:2.862992126,1-9:3.629921260,500-999:2.946456693,100-499:2.984251969,10-29:3.157480315,4000-:2.839370079,1000-1999:2.897637795,0,
C473007,IoT/Communication Modules,WiFi Modules,ESP-WROOM-02D,WIRELM-SMD,19,Espressif Systems,Extended,SMD-18 WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/1912260831_Espressif-Systems-ESP-WROOM-02D_C473007.pdf,30-99:2.177952756,2000-3999:1.766929134,1-9:3.080314961,500-999:1.812598425,100-499:1.866141732,10-29:2.557480315,4000-:1.754330709,1000-1999:1.785826772,524,
C473008,IoT/Communication Modules,WiFi Modules,ESP-WROOM-02DC,WIFIM-SMD,19,Espressif Systems,Extended,- WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2001111409_Espressif-Systems-ESP-WROOM-02DC_C473008.pdf,30-99:2.162204724,2000-3999:1.738582677,1-9:3.089763780,500-999:1.785826772,100-499:1.840944882,10-29:2.551181102,4000-:1.724409449,1000-1999:1.759055118,539,
C473009,IoT/Communication Modules,WiFi Modules,ESP-WROOM-02UC,QFN-18_EP_14.3x18.0x1.5P,19,Espressif Systems,Extended,- WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2001111409_Espressif-Systems-ESP-WROOM-02UC_C473009.pdf,1-9:3.601574803,10-29:2.971653543,30-99:2.514960630,100-499:2.138582677,500-999:2.074015748,1000-1999:2.042519685,2000-3999:2.018897638,4000-:2.003149606,0,
C473010,IoT/Communication Modules,WiFi Modules,ESP-WROOM-S2,-,21,Espressif Systems,Extended,- WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2001111409_Espressif-Systems-ESP-WROOM-S2_C473010.pdf,30-99:2.217322835,2000-3999:2.064566929,1-9:2.628346457,500-999:2.125984252,100-499:2.154330709,10-29:2.281889764,4000-:2.047244094,1000-1999:2.091338583,285,
C473012,IoT/Communication Modules,WiFi Modules,ESP32-WROOM-32D,SMD-38_EP_18.0x25.5x1.27P,39,Espressif Systems,Extended,SMD-38 WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/1912300803_Espressif-Systems-ESP32-WROOM-32D_C473012.pdf,1-9:3.908661417,10-29:3.505511811,30-99:3.431496063,100-499:3.357480315,500-999:3.324409449,1000-1999:3.283464567,2000-3999:3.251968504,4000-:3.233070866,1788,
C473014,IoT/Communication Modules,WiFi Modules,ESP32-WROOM-32UC,QFN-38_EP_18.0x19.2x1.27P,39,Espressif Systems,Extended,- WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2005071032_Espressif-Systems-ESP32-WROOM-32UC_C473014.pdf,1-9:4.407874016,10-29:3.557480315,30-99:2.941732283,100-499:2.433070866,500-999:2.346456693,1000-1999:2.303937008,2000-3999:2.270866142,4000-:2.250393701,0,
C473016,IoT/Communication Modules,WiFi Modules,ESP32-WROVER-IB,QFN-38_EP_18.0x31.4x1.27P,39,Espressif Systems,Extended,- WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2008061502_Espressif-Systems-ESP32-WROVER-IB_C473016.pdf,30-99:3.842519685,2000-3999:2.948031496,1-9:5.798425197,10-29:4.664566929,100-499:3.163779528,1000-1999:2.990551181,4000-:2.919685039,500-999:3.048818898,12,
C477823,IoT/Communication Modules,WiFi Modules,WT-01N,WIFIM-SMD,11,Wireless-tag,Extended,- WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2001111410_Wireless-tag-WT-01N_C477823.pdf,1-9:2.973228346,10-29:2.437795276,30-99:2.050393701,100-499:1.730708661,500-999:1.675590551,1000-1999:1.648818898,2000-3999:1.628346457,4000-:1.615748031,0,
C477824,IoT/Communication Modules,WiFi Modules,WT-01F,WIFIM-SMD,19,Wireless-tag,Extended,- WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2001060933_Wireless-tag-WT-01F_C477824.pdf,1-9:2.411023622,10-29:2.096062992,30-99:2.037795276,100-499:1.979527559,500-999:1.954330709,1000-1999:1.922834646,2000-3999:1.899212598,4000-:1.883464567,102,
C477825,IoT/Communication Modules,WiFi Modules,WT-01S,WIFIM-TH,8,Wireless-tag,Extended,- WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2001032013_Wireless-tag-WT-01S_C477825.pdf,1-9:2.851968504,10-29:2.316535433,30-99:1.929133858,100-499:1.607874016,500-999:1.554330709,1000-1999:1.525984252,2000-3999:1.507086614,4000-:1.492913386,20,
C477826,IoT/Communication Modules,WiFi Modules,WT8266-S1,WIRELM-SMD,19,Wireless-tag,Extended,- WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2001171536_Wireless-tag-WT8266-S1_C477826.pdf,1-9:3.374803150,10-29:2.776377953,30-99:2.343307087,100-499:1.985826772,500-999:1.924409449,1000-1999:1.894488189,2000-3999:1.872440945,4000-:1.856692913,25,
C477827,IoT/Communication Modules,WiFi Modules,WT8266-S2,WIFIM-SMD,19,Wireless-tag,Extended,- WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2001171537_Wireless-tag-WT8266-S2_C477827.pdf,1-9:3.266141732,10-29:2.667716535,30-99:2.234645669,100-499:1.877165354,500-999:1.815748031,1000-1999:1.785826772,2000-3999:1.762204724,4000-:1.748031496,645,
C477828,IoT/Communication Modules,WiFi Modules,WT8266-S3 ESP-07S,WIFIM-SMD,17,Wireless-tag,Extended,- WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2001032014_Wireless-tag-WT8266-S3-ESP-07S_C477828.pdf,1-9:3.171653543,10-29:2.617322835,30-99:2.214173228,100-499:1.883464567,500-999:1.826771654,1000-1999:1.798425197,2000-3999:1.777952756,4000-:1.763779528,3,
C477829,IoT/Communication Modules,WiFi Modules,WT8266-S5 ESP-12F,WIFIM-SMD,22,Wireless-tag,Extended,- WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2001060933_Wireless-tag-WT8266-S5-ESP-12F_C477829.pdf,10-29:2.374803150,100-499:1.664566929,500-999:1.609448819,2000-3999:1.562204724,4000-:1.549606299,1-9:2.910236220,30-99:1.985826772,1000-1999:1.582677165,366,
C477830,IoT/Communication Modules,WiFi Modules,WT8266-S6 ESP-12S,WIFIM-SMD,17,Wireless-tag,Extended,- WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2001051131_Wireless-tag-WT8266-S6-ESP-12S_C477830.pdf,1-9:2.738582677,30-99:1.815748031,2000-3999:1.393700787,4000-:1.379527559,500-999:1.440944882,10-29:2.203149606,100-499:1.494488189,1000-1999:1.412598425,781,
C477832,IoT/Communication Modules,WiFi Modules,WT32-S1,WIFIM-SMD,32,Wireless-tag,Extended,- WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2001060933_Wireless-tag-WT32-S1_C477832.pdf,30-99:3.039370079,2000-3999:2.823622047,4000-:2.800000000,500-999:2.910236220,1-9:3.617322835,10-29:3.129133858,100-499:2.949606299,1000-1999:2.861417323,5,
C477833,IoT/Communication Modules,Bluetooth Modules,WT52832-S2,WIFIM-SMD,21,Wireless-tag,Extended,- Bluetooth Modules ROHS,https://datasheet.lcsc.com/lcsc/2001060933_Wireless-tag-WT52832-S2_C477833.pdf,1-9:5.102362205,10-29:4.107086614,30-99:3.385826772,100-499:2.790551181,500-999:2.689763780,1000-1999:2.639370079,2000-3999:2.601574803,4000-:2.576377953,0,
C477835,IoT/Communication Modules,WiFi Modules,WT51822-S4AT,WIFIM-SMD,13,Wireless-tag,Extended,- WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2001060933_Wireless-tag-WT51822-S4AT_C477835.pdf,4000-:2.590551181,1-9:4.669291339,30-99:3.256692913,1000-1999:2.640944882,500-999:2.683464567,2000-3999:2.611023622,10-29:3.850393701,100-499:2.766929134,0,
C481383,IoT/Communication Modules,Bluetooth Modules,RN42-I/RM/630,WIRELM-SMD,36,Microchip Tech,Extended,- Bluetooth Modules ROHS,https://datasheet.lcsc.com/lcsc/2003181935_Microchip-Tech-RN42-I-RM-630_C481383.pdf,1-9:19.748031496,30-99:19.299212598,1000-1999:19.299212598,4000-:19.299212598,500-999:19.299212598,2000-3999:19.299212598,10-29:19.299212598,100-499:19.299212598,0,
C488052,IoT/Communication Modules,2G/3G/4G/5G Modules,WH-NB73-BA,-,42,USR IOT,Extended,- 2G/3G/4G/5G Modules ROHS,https://datasheet.lcsc.com/lcsc/2002261106_USR-IOT-WH-NB73-BA_C488052.pdf,30-99:4.938582677,2000-3999:4.598425197,1-9:5.851968504,500-999:4.733858268,100-499:4.796850394,10-29:5.080314961,4000-:4.559055118,1000-1999:4.656692913,0,
C488056,IoT/Communication Modules,2G/3G/4G/5G Modules,WH-LTE-7S4 V2,-,23,USR IOT,Extended,- 2G/3G/4G/5G Modules ROHS,https://datasheet.lcsc.com/lcsc/2002261106_USR-IOT-WH-LTE-7S4-V2_C488056.pdf,30-99:22.303937008,2000-3999:22.303937008,1-9:22.910236220,500-999:22.303937008,100-499:22.303937008,10-29:22.303937008,4000-:22.303937008,1000-1999:22.303937008,37,
C488062,IoT/Communication Modules,Ethernet Modules,USR-K5,COMM-TH,14,USR IOT,Extended,- Ethernet Modules ROHS,https://datasheet.lcsc.com/lcsc/2002241731_USR-IOT-USR-K5_C488062.pdf,1-9:10.346456693,10-29:10.114960630,30-99:10.114960630,100-499:10.114960630,500-999:10.114960630,1000-1999:10.114960630,2000-3999:10.114960630,4000-:10.114960630,46,
C488063,IoT/Communication Modules,Ethernet Modules,USR-K6,COMM_USR-K6,14,USR IOT,Extended,- Ethernet Modules ROHS,https://datasheet.lcsc.com/lcsc/2002261032_USR-IOT-USR-K6_C488063.pdf,1-9:10.314960630,10-29:10.078740157,30-99:10.078740157,100-499:10.078740157,500-999:10.078740157,1000-1999:10.078740157,2000-3999:10.078740157,4000-:10.078740157,0,
C488064,IoT/Communication Modules,Ethernet Modules,USR-K7,Through hole,14,USR IOT,Extended,- Ethernet Modules ROHS,https://datasheet.lcsc.com/lcsc/2002261032_USR-IOT-USR-K7_C488064.pdf,1-9:14.190551181,10-29:13.822047244,30-99:13.822047244,100-499:13.822047244,500-999:13.822047244,1000-1999:13.822047244,2000-3999:13.822047244,4000-:13.822047244,21,
C492244,IoT/Communication Modules,2G/3G/4G/5G Modules,M5311,QFN-49_16.0x18.0x1.4P,49,Chinamobile,Extended,LCC 2G/3G/4G/5G Modules ROHS,https://datasheet.lcsc.com/lcsc/2003091234_Chinamobile-M5311_C492244.pdf,1-9:7.429921260,10-29:5.981102362,30-99:4.930708661,100-499:4.064566929,500-999:3.916535433,1000-1999:3.844094488,2000-3999:3.788976378,4000-:3.752755906,0,
C492245,IoT/Communication Modules,2G/3G/4G/5G Modules,M5310A,QFN-30_18.4x19.0x1.1P,30,Chinamobile,Extended,LCC 2G/3G/4G/5G Modules ROHS,https://datasheet.lcsc.com/lcsc/2003091332_Chinamobile-M5310A_C492245.pdf,1-9:6.264566929,10-29:5.445669291,30-99:5.296062992,100-499:5.144881890,500-999:5.078740157,1000-1999:4.995275591,2000-3999:4.933858268,4000-:4.892913386,0,
C492247,IoT/Communication Modules,2G/3G/4G/5G Modules,N10SG,LCC,49,Chinamobile,Extended,LCC 2G/3G/4G/5G Modules ROHS,https://datasheet.lcsc.com/lcsc/2003161906_Chinamobile-N10SG_C492247.pdf,500-999:6.349606299,2000-3999:6.349606299,4000-:6.349606299,10-29:6.349606299,100-499:6.349606299,1-9:6.500787402,30-99:6.349606299,1000-1999:6.349606299,0,
C492248,IoT/Communication Modules,2G/3G/4G/5G Modules,M5312,COMM-SMD,40,Chinamobile,Extended,LCC 2G/3G/4G/5G Modules ROHS,https://datasheet.lcsc.com/lcsc/2003091235_Chinamobile-M5312_C492248.pdf,4000-:3.822047244,2000-3999:3.858267717,500-999:3.985826772,1-9:5.034645669,10-29:4.310236220,30-99:4.177952756,100-499:4.044094488,1000-1999:3.911811024,0,
C492698,IoT/Communication Modules,Bluetooth Modules,WH-BLE103a,Module,17,USR IOT,Extended,Module Bluetooth Modules ROHS,https://datasheet.lcsc.com/lcsc/2003091812_USR-IOT-WH-BLE103a_C492698.pdf,1-9:6.655118110,10-29:5.647244094,30-99:4.916535433,100-499:4.313385827,500-999:4.211023622,1000-1999:4.160629921,2000-3999:4.122834646,4000-:4.097637795,133,
C492704,IoT/Communication Modules,Ethernet Modules,USR-TCP232-S2,Module,16,USR IOT,Extended,Module Ethernet Modules ROHS,https://datasheet.lcsc.com/lcsc/2003091236_USR-IOT-USR-TCP232-S2_C492704.pdf,1-9:10.759055118,10-29:10.533858268,30-99:10.533858268,100-499:10.533858268,500-999:10.533858268,1000-1999:10.533858268,2000-3999:10.533858268,4000-:10.533858268,30,
C495450,IoT/Communication Modules,Satellite Positioning Modules,A16-1097,SMD,18,Just Right,Extended,Satellite Positioning Modules RoHS,https://datasheet.lcsc.com/lcsc/2003112114_Just-Right-A16-1097_C495450.pdf,2000-3999:3.018897638,500-999:3.119685039,1000-1999:3.061417323,30-99:3.269291339,1-9:3.940157480,4000-:2.990551181,100-499:3.165354331,10-29:3.373228346,0,
C495451,IoT/Communication Modules,Satellite Positioning Modules,A16-1612,SMD,24,Just Right,Extended,Satellite Positioning Modules RoHS,https://datasheet.lcsc.com/lcsc/2003112114_Just-Right-A16-1612_C495451.pdf,2000-3999:3.187401575,500-999:3.292913386,1-9:4.159055118,10-29:3.560629921,30-99:3.451968504,100-499:3.341732283,1000-1999:3.231496063,4000-:3.157480315,0,
C498194,IoT/Communication Modules,RF Modules,W-V-05,WIRELM-SMD,34,WISDOM,Extended,SMD RF Modules ROHS,https://datasheet.lcsc.com/lcsc/2004131004_WISDOM-W-V-05_C498194.pdf,30-99:10.318110236,2000-3999:10.318110236,4000-:10.318110236,1-9:10.563779528,10-29:10.318110236,100-499:10.318110236,1000-1999:10.318110236,500-999:10.318110236,0,
C498195,IoT/Communication Modules,ZigBee Modules,W-Z-03,WIRELM-SMD,19,WISDOM,Extended, ,https://datasheet.lcsc.com/lcsc/2004131804_WISDOM-W-Z-03_C498195.pdf,1-9:6.505511811,30-99:5.499212598,2000-3999:5.124409449,4000-:5.081889764,500-999:5.274015748,10-29:5.655118110,100-499:5.343307087,1000-1999:5.187401575,0,
C500043,IoT/Communication Modules,WiFi Modules,WMIOT602,WIRELM-SMD,12,WinnerMicro,Extended,12x10mm WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2003241132_WinnerMicro-WMIOT602_C500043.pdf,10-29:1.562204724,100-499:1.562204724,1000-1999:1.562204724,4000-:1.562204724,1-9:1.600000000,30-99:1.562204724,2000-3999:1.562204724,500-999:1.562204724,1436,
C503581,IoT/Communication Modules,WiFi Modules,ESP-01,WIFIM-TH,8,Ai-Thinker,Extended,Module WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2004070932_Ai-Thinker-ESP-01_C503581.pdf,1-9:2.540157480,10-29:2.086614173,30-99:1.757480315,100-499:1.486614173,500-999:1.440944882,1000-1999:1.417322835,2000-3999:1.401574803,4000-:1.388976378,67,
C503582,IoT/Communication Modules,WiFi Modules,ESP-01S,WIFIM-TH,8,Ai-Thinker,Extended,Module WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2004070932_Ai-Thinker-ESP-01S_C503582.pdf,1-9:2.264566929,10-29:1.845669291,30-99:1.541732283,100-499:1.291338583,500-999:1.248818898,1000-1999:1.226771654,2000-3999:1.211023622,4000-:1.201574803,100,
C503590,IoT/Communication Modules,WiFi Modules,ESP32-WROVER,WIFIM-SMD,39,Espressif Systems,Extended,Module WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2004070932_Espressif-Systems-ESP32-WROVER_C503590.pdf,1-9:5.234645669,10-29:4.226771654,30-99:3.496062992,100-499:2.892913386,500-999:2.790551181,1000-1999:2.740157480,2000-3999:2.702362205,4000-:2.677165354,242,
C503591,IoT/Communication Modules,WiFi Modules,ESP32-WROVER-B,QFN-38_EP_18.0x31.4x1.27P,39,Espressif Systems,Extended,Module WiFi Modules ROHS,https://datasheet.lcsc.com/lcsc/2004070932_Espressif-Systems-ESP32-WROVER-B_C503591.pdf,1-9:5.096062992,10-29:4.099212598,30-99:3.376377953,100-499:2.781102362,500-999:2.678740157,1000-1999:2.628346457,2000-3999:2.592125984,4000-:2.566929134,2153,
C503593,IoT/Communication Modules,LoRa Modules,Ra-01H,SMD-16_16.0x17.0x2.0P,16,Ai-Thinker,Extended,Module LoRa Modules ROHS,https://datasheet.lcsc.com/lcsc/2004022132_Ai-Thinker-Ra-01H_C503593.pdf,1-9:7.412598425,10-29:6.085039370,30-99:5.121259843,100-499:4.327559055,500-999:4.192125984,1000-1999:4.124409449,2000-3999:4.075590551,4000-:4.042519685,137,
C503594,IoT/Communication Modules,LoRa Modules,RA-06,WIRELM-SMD,21,Ai-Thinker,Extended,Module LoRa Modules ROHS,https://datasheet.lcsc.com/lcsc/2004022132_Ai-Thinker-RA-06_C503594.pdf,10-29:4.911811024,100-499:4.609448819,1000-1999:4.458267717,4000-:4.355905512,1-9:5.737007874,30-99:4.760629921,2000-3999:4.396850394,500-999:4.541732283,0,
C503604,IoT/Communication Modules,RF Modules,BU01,SMD-24_13.0x23.0x1.4P,24,Ai-Thinker,Extended,23x13x2.9mm RF Modules ROHS,https://datasheet.lcsc.com/lcsc/2004022132_Ai-Thinker-BU01_C503604.pdf,1-9:15.711811024,10-29:15.357480315,30-99:15.357480315,100-499:15.357480315,1000-1999:15.357480315,500-999:15.357480315,4000-:15.357480315,2000-3999:15.357480315,8,
C503607,IoT/Communication Modules,Bluetooth Modules,AB-02,WIRELM-SMD,34,Ai-Thinker,Extended,27.0x13.0x2.6mm Bluetooth Modules ROHS,https://datasheet.lcsc.com/lcsc/2004022133_Ai-Thinker-AB-02_C503607.pdf,1-9:3.086614173,10-29:2.525984252,30-99:2.118110236,100-499:1.784251969,500-999:1.725984252,1000-1999:1.697637795,2000-3999:1.677165354,4000-:1.662992126,73,
C503608,IoT/Communication Modules,Bluetooth Modules,TB-01,WIRELM-SMD,7,Ai-Thinker,Extended,22.0x14.0x2.0mm Bluetooth Modules ROHS,https://datasheet.lcsc.com/lcsc/2004022133_Ai-Thinker-TB-01_C503608.pdf,500-999:1.017322835,1-9:1.933858268,30-99:1.281889764,2000-3999:0.982677165,4000-:0.973228346,10-29:1.555905512,100-499:1.055118110,1000-1999:0.996850394,3,
C503609,IoT/Communication Modules,Bluetooth Modules,TB-02,Module,13,Ai-Thinker,Extended,Module Bluetooth Modules ROHS,https://datasheet.lcsc.com/lcsc/2004022133_Ai-Thinker-TB-02_C503609.pdf,1-9:2.579527559,10-29:2.125984252,30-99:1.796850394,100-499:1.525984252,500-999:1.478740157,1000-1999:1.456692913,2000-3999:1.439370079,4000-:1.428346457,34,
C506193,IoT/Communication Modules,Satellite Positioning Modules,AW5105DNR,DFN-6,6,AWINIC(Shanghai Awinic Tech),Extended,DFN-6(1.5x1) Satellite Positioning Modules ROHS,https://datasheet.lcsc.com/lcsc/2008041805_AWINIC-Shanghai-Awinic-Tech-AW5105DNR_C506193.pdf,50-145:0.055905512,500-2495:0.038425197,2500-4995:0.037007874,5-45:0.068976378,150-495:0.046299213,5000-9995:0.036377953,10000-19995:0.035905512,20000-:0.035590551,2293,
C516258,IoT/Communication Modules,Bluetooth Modules,DL-32-BLE4.2,WIRELM-SMD,26,DreamLNK,Extended,- Bluetooth Modules ROHS,https://datasheet.lcsc.com/lcsc/2008251903_DreamLNK-DL-32-BLE4-2_C516258.pdf,1-9:2.973228346,10-29:2.437795276,30-99:2.050393701,100-499:1.730708661,500-999:1.675590551,1000-1999:1.648818898,2000-3999:1.628346457,4000-:1.615748031,7,
C516260,IoT/Communication Modules,RF Modules,DL-24N-S1,WIRELM-SMD,8,DreamLNK,Extended,- RF Modules ROHS,https://datasheet.lcsc.com/lcsc/2005120932_DreamLNK-DL-24N-S1_C516260.pdf,10-29:2.639370079,100-499:2.499212598,1000-1999:2.431496063,1-9:3.015748031,30-99:2.568503937,2000-3999:2.403149606,4000-:2.384251969,500-999:2.469291339,0,
C518907,IoT/Communication Modules,ZigBee Modules,E180-ZG120A,WIRELM-SMD,42,Chengdu Ebyte Elec Tech,Extended,17.5x28.7mm ZigBee Modules ROHS,https://datasheet.lcsc.com/lcsc/2004241432_Chengdu-Ebyte-Elec-Tech-E180-ZG120A_C518907.pdf,4000-:8.631496063,10-29:8.631496063,100-499:8.631496063,1000-1999:8.631496063,1-9:8.837795276,30-99:8.631496063,2000-3999:8.631496063,500-999:8.631496063,0,
