C1350237,Memory,NOR FLASH,IS25LP016D-JKLE,WSON-8,9,ISSI(Integrated Silicon Solution),Extended,WSON-8(6x5) NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/2105101417_ISSI-Integrated-Silicon-Solution-IS25LP016D-JKLE_C1350237.pdf,1000-:0.366929134,30-99:0.453543307,1-9:0.650393701,500-999:0.373228346,100-499:0.385826772,10-29:0.537007874,26,
C1350267,Memory,EEPROM,25LC020A-I/SN,SOP-8,8,Microchip Tech,Extended,SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2110220930_Microchip-Tech-25LC020A-I-SN_C1350267.pdf,1000-:0.330708661,30-99:0.407874016,1-9:0.585826772,500-999:0.337007874,100-499:0.346456693,10-29:0.483464567,0,
C1350279,Memory,EEPROM,25C080-I/SN,SOIC-8,8,Microchip Tech,Extended,SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2104061713_Microchip-Tech-25C080-I-SN_C1350279.pdf,10-29:1.489763780,100-499:1.074015748,500-999:1.042519685,1-9:1.803149606,30-99:1.262992126,1000-:1.026771654,0,
C1350393,Memory,EEPROM,24LC02B-I/ST,TSSOP-8,8,Microchip Tech,Extended,TSSOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2109100930_Microchip-Tech-24LC02B-I-ST_C1350393.pdf,1000-:0.469291339,30-99:0.579527559,1-9:0.831496063,500-999:0.477165354,100-499:0.491338583,10-29:0.685039370,0,
C1350401,Memory,EEPROM,24FC64-I/SN,SOIC-8,8,Microchip Tech,Extended,SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2110100030_Microchip-Tech-24FC64-I-SN_C1350401.pdf,1000-:0.696062992,30-99:0.859842520,1-9:1.236220472,500-999:0.707086614,100-499:0.730708661,10-29:1.018897638,0,
C1350416,Memory,EEPROM,CAT25010YI-G,TSSOP-8,8,onsemi,Extended,TSSOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2105101436_onsemi-CAT25010YI-G_C1350416.pdf,1000-:0.192125984,200-499:0.201574803,30-199:0.521259843,1-9:0.521259843,500-999:0.195275591,10-29:0.521259843,0,
C1350450,Memory,EEPROM,CAT25040VI-G,SOIC-8,8,onsemi,Extended,SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2105101437_onsemi-CAT25040VI-G_C1350450.pdf,1000-:0.156692913,200-499:0.165417323,30-199:0.427401575,1-9:0.427401575,500-999:0.159606299,10-29:0.427401575,0,
C1350467,Memory,SRAM,23A256-I/ST,TSSOP-8,8,Microchip Tech,Extended,TSSOP-8 SRAM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-23A256-I-ST_C1350467.pdf,1000-:0.658267717,200-499:0.696062992,30-199:1.795275591,1-9:1.795275591,500-999:0.670866142,10-29:1.795275591,0,
C1350468,Memory,DDR SDRAM,IS43TR16256BL-125KBLI,TWBGA-96,96,ISSI(Integrated Silicon Solution),Extended,BGA-96 DDR SDRAM ROHS,https://datasheet.lcsc.com/lcsc/2108132030_ISSI-Integrated-Silicon-Solution-IS43TR16256BL-125KBLI_C1350468.pdf,10-29:7.581102362,102-103:7.226771654,100-101:7.226771654,1-9:8.478740157,30-99:7.439370079,104-:7.226771654,0,
C1350481,Memory,EEPROM,CAT24C32YI-G,TSSOP-8,8,onsemi,Extended,TSSOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2104211537_onsemi-CAT24C32YI-G_C1350481.pdf,1000-:0.198425197,200-499:0.209448819,30-199:0.541732283,1-9:0.541732283,500-999:0.203149606,10-29:0.541732283,0,
C1350611,Memory,EEPROM,CAT25160VI-G,SOP-8,8,onsemi,Extended,SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2105101438_onsemi-CAT25160VI-G_C1350611.pdf,1000-:0.302362205,200-499:0.319685039,30-199:0.823622047,1-9:0.823622047,500-999:0.308661417,10-29:0.823622047,0,
C1350616,Memory,EEPROM,CAT24C128WI-G,SOIC-8,8,onsemi,Extended,SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2104211537_onsemi-CAT24C128WI-G_C1350616.pdf,1000-:0.321259843,200-499:0.338582677,30-199:0.874015748,1-9:0.874015748,500-999:0.327559055,10-29:0.874015748,0,
C1350665,Memory,EEPROM,11LC161-E/SN,SOIC-8,8,Microchip Tech,Extended,SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-11LC161-E-SN_C1350665.pdf,1000-:0.187401575,200-499:0.198425197,30-199:0.511811024,1-9:0.511811024,500-999:0.192125984,10-29:0.511811024,0,
C1350703,Memory,SRAM,23A256-I/P,PDIP-8,8,Microchip Tech,Extended,PDIP-8 SRAM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-23A256-I-P_C1350703.pdf,1000-:0.672440945,200-499:0.708661417,30-199:1.831496063,1-9:1.831496063,500-999:0.683464567,10-29:1.831496063,0,
C1350706,Memory,EEPROM,11LC160-I/SN,SOIC-8,8,Microchip Tech,Extended,SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-11LC160-I-SN_C1350706.pdf,1000-:0.154803150,200-499:0.163448819,30-199:0.422362205,1-9:0.422362205,500-999:0.157716535,10-29:0.422362205,0,
C1350707,Memory,EEPROM,CAT24C512WI-G,SOP-8,8,onsemi,Extended,SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2105101438_onsemi-CAT24C512WI-G_C1350707.pdf,1000-:0.516535433,30-99:0.650393701,100-499:0.544881890,1-9:0.957480315,500-999:0.525984252,10-29:0.779527559,180,
C1350764,Memory,SRAM,23K640-E/SN,SOIC-8,8,Microchip Tech,Extended,SOIC-8 SRAM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-23K640-E-SN_C1350764.pdf,1000-:0.407874016,200-499:0.429921260,30-199:1.110236220,1-9:1.110236220,500-999:0.414173228,10-29:1.110236220,0,
C1350812,Memory,EEPROM,11LC010-E/P,PDIP-8,8,Microchip Tech,Extended,PDIP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-11LC010-E-P_C1350812.pdf,1000-:0.174803150,200-499:0.184251969,30-199:0.475590551,1-9:0.475590551,500-999:0.177952756,10-29:0.475590551,0,
C1350833,Memory,SRAM,23A512-E/SN,SOIC-8,8,Microchip Tech,Extended,SOIC-8 SRAM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-23A512-E-SN_C1350833.pdf,1000-:0.930708661,200-499:0.981102362,30-199:2.535433071,1-9:2.535433071,500-999:0.946456693,10-29:2.535433071,0,
C1350935,Memory,SRAM,23A512-I/P,PDIP-8,8,Microchip Tech,Extended,PDIP-8 SRAM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-23A512-I-P_C1350935.pdf,1000-:0.930708661,200-499:0.981102362,30-199:2.535433071,1-9:2.535433071,500-999:0.946456693,10-29:2.535433071,0,
C1350936,Memory,EEPROM,11LC161-I/MS,MSOP-8,8,Microchip Tech,Extended,MSOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-11LC161-I-MS_C1350936.pdf,1000-:0.174803150,200-499:0.184251969,30-199:0.475590551,1-9:0.475590551,500-999:0.177952756,10-29:0.475590551,0,
C1350937,Memory,EEPROM,11AA161-I/MS,MSOP-8,8,Microchip Tech,Extended,MSOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-11AA161-I-MS_C1350937.pdf,1000-:0.174803150,200-499:0.184251969,30-199:0.475590551,1-9:0.475590551,500-999:0.177952756,10-29:0.475590551,0,
C1350938,Memory,EEPROM,11LC080-E/SN,SOIC-8,8,Microchip Tech,Extended,SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-11LC080-E-SN_C1350938.pdf,1000-:0.174803150,200-499:0.184251969,30-199:0.475590551,1-9:0.475590551,500-999:0.177952756,10-29:0.475590551,0,
C1350939,Memory,EEPROM,11LC020-E/MS,MSOP-8,8,Microchip Tech,Extended,MSOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-11LC020-E-MS_C1350939.pdf,1000-:0.174803150,200-499:0.184251969,30-199:0.475590551,1-9:0.475590551,500-999:0.177952756,10-29:0.475590551,0,
C1350942,Memory,EEPROM,11LC080-I/MS,MSOP-8,8,Microchip Tech,Extended,MSOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-11LC080-I-MS_C1350942.pdf,1000-:0.167779528,200-499:0.177007874,30-199:0.457637795,1-9:0.457637795,500-999:0.170850394,10-29:0.457637795,0,
C1350943,Memory,EEPROM,11AA040-I/P,PDIP-8,8,Microchip Tech,Extended,PDIP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-11AA040-I-P_C1350943.pdf,1000-:0.167779528,200-499:0.177007874,30-199:0.457637795,1-9:0.457637795,500-999:0.170850394,10-29:0.457637795,0,
C1350984,Memory,EEPROM,11LC040-I/MS,MSOP-8,8,Microchip Tech,Extended,MSOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-11LC040-I-MS_C1350984.pdf,1000-:0.167779528,200-499:0.177007874,30-199:0.457637795,1-9:0.457637795,500-999:0.170850394,10-29:0.457637795,0,
C1351095,Memory,SDRAM,AS4C32M16SB-6TIN,TSOP-54,54,Alliance Memory,Extended,TSOPII-54 SDRAM ROHS,https://datasheet.lcsc.com/lcsc/2105101442_Alliance-Memory-AS4C32M16SB-6TIN_C1351095.pdf,104-:6.800000000,30-99:7.014173228,102-103:6.800000000,1-9:8.062992126,100-101:6.800000000,10-29:7.157480315,0,
C1351098,Memory,SRAM,23A640-I/SN,SOIC-8,8,Microchip Tech,Extended,SOIC-8 SRAM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-23A640-I-SN_C1351098.pdf,1000-:0.368503937,200-499:0.388976378,30-199:1.003149606,1-9:1.003149606,500-999:0.374803150,10-29:1.003149606,0,
C1351101,Memory,SRAM,23A1024-E/SN,SOIC-8,8,Microchip Tech,Extended,SOIC-8 SRAM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-23A1024-E-SN_C1351101.pdf,1000-:1.291338583,200-499:1.362204724,30-199:3.519685039,1-9:3.519685039,500-999:1.314960630,10-29:3.519685039,0,
C1351120,Memory,SDRAM,MT48LC16M16A2F4-6A:G,VFBGA-54(8x8),54,Alliance Memory,Extended,VFBGA-54(8x8) SDRAM ROHS,https://datasheet.lcsc.com/lcsc/2103151810_Alliance-Memory-MT48LC16M16A2F4-6A-G_C1351120.pdf,1-9:2.511811024,10-29:2.045669291,30-99:1.707086614,100-499:1.428346457,500-999:1.381102362,1000-:1.357480315,0,
C1351223,Memory,SRAM,23A512-E/ST,TSSOP-8,8,Microchip Tech,Extended,TSSOP-8 SRAM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-23A512-E-ST_C1351223.pdf,1000-:0.955905512,200-499:1.009448819,30-199:2.604724409,1-9:2.604724409,500-999:0.973228346,10-29:2.604724409,0,
C1351235,Memory,SRAM,23A1024-E/P,PDIP-8,8,Microchip Tech,Extended,PDIP-8 SRAM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-23A1024-E-P_C1351235.pdf,1000-:1.322834646,200-499:1.396850394,30-199:3.607874016,1-9:3.607874016,500-999:1.348031496,10-29:3.607874016,0,
C1351245,Memory,SRAM,IS61WV3216BLL-12TLI,TSOPII-44,44,ISSI(Integrated Silicon Solution),Extended,TSOPII-44 SRAM ROHS,https://datasheet.lcsc.com/lcsc/2105101444_ISSI-Integrated-Silicon-Solution-IS61WV3216BLL-12TLI_C1351245.pdf,1000-:0.990551181,30-99:1.253543307,100-499:1.044094488,1-9:1.856692913,500-999:1.007874016,10-29:1.507086614,0,
C1351289,Memory,SDRAM,IS42S16160J-6BLI,TFBGA-54(8x8),54,ISSI(Integrated Silicon Solution),Extended,TFBGA-54(8x8) SDRAM ROHS,https://datasheet.lcsc.com/lcsc/2105101508_ISSI-Integrated-Silicon-Solution-IS42S16160J-6BLI_C1351289.pdf,1-9:6.324409449,10-29:5.124409449,30-99:4.255118110,100-499:3.538582677,500-999:3.415748031,1000-:3.355905512,0,
C1351346,Memory,eMMC,IS21ES08G-JCLI,VFBGA-153,153,ISSI(Integrated Silicon Solution),Extended,VFBGA-153(11.5x13) eMMC ROHS,https://datasheet.lcsc.com/lcsc/2102021608_ISSI-Integrated-Silicon-Solution-IS21ES08G-JCLI_C1351346.pdf,1-9:16.081889764,10-29:13.308661417,30-99:11.297637795,500-999:9.357480315,100-499:9.639370079,1000-:9.217322835,0,
C1351414,Memory,EEPROM,93LC46C-I/MS,MSOP-8,8,Microchip Tech,Extended,MSOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2104191605_Microchip-Tech-93LC46C-I-MS_C1351414.pdf,1000-:0.180787402,30-99:0.226456693,1-9:0.331811024,500-999:0.183779528,100-499:0.190078740,10-29:0.270708661,0,
C1351537,Memory,NOR FLASH,AT25SF161-SSHD-B,SOIC-8,8,Adesto Technologies,Extended,SOIC-8 NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/2201142000_Adesto-Technologies-AT25SF161-SSHD-B_C1351537.pdf,1000-:0.244094488,30-99:0.307086614,100-499:0.256692913,1-9:0.450393701,500-999:0.248818898,10-29:0.366929134,0,
C1351618,Memory,DDR SDRAM,MT41K128M16JT-107 IT:K,FBGA-96(8x14),96,Micron Tech,Extended,FBGA-96(8x14) DDR SDRAM ROHS,https://datasheet.lcsc.com/lcsc/2105101516_Micron-Tech-MT41K128M16JT-107-IT-K_C1351618.pdf,1-9:3.135433071,10-29:2.552755906,30-99:2.130708661,100-499:1.782677165,500-999:1.722834646,1000-:1.694488189,0,
C1351647,Memory,NAND FLASH,IS37SML01G1-LLI,WSON-8,18,ISSI(Integrated Silicon Solution),Extended,WSON-8(8x6) NAND FLASH ROHS,https://datasheet.lcsc.com/lcsc/2102021608_ISSI-Integrated-Silicon-Solution-IS37SML01G1-LLI_C1351647.pdf,10-29:2.343307087,30-99:1.990551181,100-499:1.700787402,500-999:1.651968504,1000-:1.626771654,1-9:2.828346457,0,
C1351724,Memory,EEPROM,11LC160-E/P,PDIP-8,8,Microchip Tech,Extended,PDIP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-11LC160-E-P_C1351724.pdf,1000-:0.220472441,200-499:0.233070866,30-199:0.598425197,1-9:0.598425197,500-999:0.223622047,10-29:0.598425197,0,
C1352186,Memory,Non-Volatile Memory (ROM),IS41LV16100D-50TLI,TSOP-50,44,ISSI(Integrated Silicon Solution),Extended,TSOP-50/44 Non-Volatile Memory (ROM) ROHS,https://datasheet.lcsc.com/lcsc/2105101617_ISSI-Integrated-Silicon-Solution-IS41LV16100D-50TLI_C1352186.pdf,1000-:1.891338583,30-99:2.338582677,1-9:3.365354331,500-999:1.921259843,100-499:1.982677165,10-29:2.770078740,0,
C1352408,Memory,SRAM,23A640-I/ST,TSSOP-8,8,Microchip Tech,Extended,TSSOP-8 SRAM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-23A640-I-ST_C1352408.pdf,1000-:0.393700787,200-499:0.415748031,30-199:1.074015748,1-9:1.074015748,500-999:0.401574803,10-29:1.074015748,0,
C1352453,Memory,EEPROM,11LC160-E/MS,MSOP-8,8,Microchip Tech,Extended,MSOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-11LC160-E-MS_C1352453.pdf,1000-:0.207874016,200-499:0.218897638,30-199:0.563779528,1-9:0.563779528,500-999:0.211023622,10-29:0.563779528,0,
C1352470,Memory,EEPROM,11LC010-E/SN,SOIC-8,8,Microchip Tech,Extended,SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-11LC010-E-SN_C1352470.pdf,1000-:0.142047244,200-499:0.149763780,30-199:0.387244094,1-9:0.387244094,500-999:0.144566929,10-29:0.387244094,0,
C1352526,Memory,EEPROM,11AA020-I/MS,MSOP-8,8,Microchip Tech,Extended,MSOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-11AA020-I-MS_C1352526.pdf,1000-:0.142047244,200-499:0.149763780,30-199:0.387244094,1-9:0.387244094,500-999:0.144566929,10-29:0.387244094,0,
C1353504,Memory,EEPROM,AT93C86A-10TU-1.8,TSSOP-8,8,Microchip Tech,Extended,TSSOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2104150504_Microchip-Tech-AT93C86A-10TU-1-8_C1353504.pdf,1000-:0.193700787,30-99:0.242519685,1-9:0.355905512,500-999:0.196850394,100-499:0.203149606,10-29:0.291338583,0,
C1353850,Memory,EEPROM,11LC080-E/MS,MSOP-8,8,Microchip Tech,Extended,MSOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-11LC080-E-MS_C1353850.pdf,1000-:0.193700787,200-499:0.204724409,30-199:0.529133858,1-9:0.529133858,500-999:0.198425197,10-29:0.529133858,0,
C1353887,Memory,EEPROM,11AA160-I/TO,TO-92-3,3,Microchip Tech,Extended,TO-92-3 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2110121730_Microchip-Tech-11AA160-I-TO_C1353887.pdf,1000-:0.167779528,200-499:0.177007874,30-199:0.457637795,1-9:0.457637795,500-999:0.170850394,10-29:0.457637795,0,
C13586,Memory,NOR FLASH,W25X16VSSIG,SOIC-8,8,Winbond Elec,Extended,16Mb (2M x 8) SPI - Dual I/O FLASH Non-Volatile SOP-8 NOR FLASH ROHS, ,1-9:0.533858268,10-29:0.429921260,30-99:0.354330709,100-499:0.292913386,500-999:0.281889764,1000-1999:0.277165354,2000-3999:0.272440945,4000-:0.269291339,0,
C135940,Memory,NOR FLASH,MX25L2006EM1I-12G,SOP-8_3.9x4.9x1.27P,8,MXIC(Macronix),Extended,2Mb (256K x 8) SPI FLASH Non-Volatile SOP-8 NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1810092140_MXIC-Macronix-MX25L2006EM1I-12G_C135940.pdf,1-9:0.428346457,10-29:0.349606299,30-99:0.294488189,100-499:0.247244094,500-999:0.239370079,1000-:0.236220472,4245,
C136317,Memory,SRAM,23K256T-I/SN,SOIC-8_3.9x4.9x1.27P,8,Microchip Tech,Extended,2.7V ~ 3.6V Volatile SPI 256Kb (32K x 8) SOIC-8_150mil SRAM ROHS,https://datasheet.lcsc.com/lcsc/1809081534_Microchip-Tech-23K256T-I-SN_C136317.pdf,1-9:1.535433071,10-29:1.242519685,30-99:1.029921260,100-499:0.853543307,500-999:0.823622047,1000-1999:0.809448819,2000-3999:0.798425197,4000-:0.790551181,1776,
C136398,Memory,SRAM,N25S830HAS22I,SOIC-8_3.9x4.9x1.27P,8,onsemi,Extended,2.7V ~ 3.6V Volatile SPI 256Kb (32K x 8) SOIC-8_150mil SRAM ROHS,https://datasheet.lcsc.com/lcsc/1809171610_onsemi-N25S830HAS22I_C136398.pdf,1-9:3.696062992,30-99:3.074015748,1000-:2.881889764,10-29:3.171653543,100-499:2.977952756,500-999:2.935433071,8,
C13645,Memory,EEPROM,CAT24C64WI-GT3,SOIC-8_3.9x4.9x1.27P,8,onsemi,Extended,1.7V ~ 5.5V I2C 64Kb (8K x 8) SOIC-8_150mil EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1809291211_onsemi-CAT24C64WI-GT3_C13645.pdf,1-9:0.470078740,10-29:0.409448819,30-99:0.365511811,100-499:0.329149606,500-999:0.322960630,1000-1999:0.319905512,2000-3999:0.317637795,4000-:0.316125984,1892,
C136611,Memory,FLASH,KH25L4006EM1I-12G,SOIC-8_3.9x4.9x1.27P,8,Macronix,Extended,FLASH FLASH 4Mb (4M x 1, 2M x 2) SPI SOIC-8_150mil RoHS,https://datasheet.lcsc.com/szlcsc/Macronix-KH25L4006EM1I-12G_C136611.pdf,1-9:0.388976378,10-29:0.314960630,30-99:0.261417323,100-499:0.217322835,500-999:0.211023622,1000-:0.206299213,0,
C136612,Memory,NOR FLASH,KH25L3206EM2I-12G,SOIC-8_5.3x5.3x1.27P,8,Macronix International,Extended,32Mb (32M x 1, 16M x 2) SPI FLASH Non-Volatile SOIC-8_208mil NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1808291850_Macronix-International-KH25L3206EM2I-12G_C136612.pdf,1-9:0.650393701,10-29:0.537007874,30-99:0.455118110,100-499:0.387401575,500-999:0.376377953,1000-:0.370078740,0,
C136613,Memory,NOR FLASH,KH25L6406EM2I-12G,SOIC-8_5.3x5.3x1.27P,8,Macronix International,Extended,64Mb (64M x 1, 32M x 2) SPI FLASH Non-Volatile SOIC-8_208mil NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1808301731_Macronix-International-KH25L6406EM2I-12G_C136613.pdf,1-9:0.977952756,10-29:0.807874016,30-99:0.685039370,100-499:0.582677165,500-999:0.565354331,1000-:0.557480315,0,
C136614,Memory,NOR FLASH,KH25L12835FM2I-10G,SOIC-8_5.3x5.3x1.27P,8,Macronix International,Extended,128Mb (128M x 1, 64M x 2, 32M x 4) SPI FLASH Non-Volatile SOIC-8_208mil NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1809131521_Macronix-International-KH25L12835FM2I-10G_C136614.pdf,1-9:1.264566929,10-29:1.044094488,30-99:0.883464567,100-499:0.752755906,500-999:0.729133858,1000-:0.718110236,0,
C136615,Memory,NOR FLASH,MX25L12845GM2I-08G,SOIC-8_5.3x5.3x1.27P,8,MXIC(Macronix),Extended,128Mb (16M x 8) SPI FLASH Non-Volatile SOIC-8_208mil NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1809131521_MXIC-Macronix-MX25L12845GM2I-08G_C136615.pdf,1-9:3.294488189,10-29:2.694488189,30-99:2.261417323,100-499:1.902362205,500-999:1.840944882,1000-:1.811023622,75,
C136616,Memory,NAND FLASH,MX30LF2G18AC-TI,TSOP-48_12.0x18.4x0.5P,48,MXIC(Macronix),Extended,Non-Volatile Parallel 2Gb (256M x 8) FLASH TSOP-48 NAND FLASH ROHS,https://datasheet.lcsc.com/lcsc/1809202223_MXIC-Macronix-MX30LF2G18AC-TI_C136616.pdf,1-9:4.239370079,10-29:3.455118110,30-99:2.886614173,100-499:2.417322835,500-999:2.337007874,1000-:2.297637795,2312,
C138787,Memory,NOR FLASH,SST25VF040B-50-4I-SAE,SOIC-8_3.9x4.9x1.27P,8,Microchip Tech,Extended,4Mb (512K x 8) SPI FLASH Non-Volatile SOIC-8_150mil NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1809081527_Microchip-Tech-SST25VF040B-50-4I-SAE_C138787.pdf,10-29:0.903937008,100-499:0.655118110,1000-1999:0.626771654,4000-:0.615748031,500-999:0.636220472,1-9:1.091338583,30-99:0.768503937,2000-3999:0.620472441,0,
C139522,Memory,NOR FLASH,MX25L1006EZUI-10G,USON8,9,MXIC(Macronix),Extended,1Mb (128K x 8) SPI FLASH Non-Volatile USON-8 NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1808291852_MXIC-Macronix-MX25L1006EZUI-10G_C139522.pdf,1-9:0.680314961,10-29:0.664566929,30-99:0.653543307,100-499:0.644094488,500-:0.644094488,0,
C139548,Memory,DDR SDRAM,MT40A512M16JY-083E:B,BGA-96,96,Micron Tech,Extended,8Gb (512M x 16) 1.14V ~ 1.26V Volatile BGA-96 DDR SDRAM ROHS,https://datasheet.lcsc.com/lcsc/1804250130_Micron-Tech-MT40A512M16JY-083E-B_C139548.pdf,1-9:25.371653543,10-29:20.996850394,30-99:17.823622047,500-999:14.762204724,100-499:15.207874016,1000-:14.541732283,0,
C139549,Memory,DDR SDRAM,MT40A512M8RH-083E:B,FBGA-78,78,Micron Tech,Extended,Parallel 4Gb (512M x 8) 1.14V ~ 1.26V Volatile FBGA-78 DDR SDRAM ROHS,https://datasheet.lcsc.com/lcsc/1806081327_Micron-Tech-MT40A512M8RH-083E-B_C139549.pdf,1-9:9.436220472,10-29:8.502362205,30-99:8.355905512,102-103:8.133858268,100-101:8.133858268,104-:8.133858268,0,
C139550,Memory,DDR SDRAM,MT40A256M16GE-083E:B,FBGA-96,96,Micron Tech,Extended,Parallel 4Gb (256M x 16) 1.14V ~ 1.26V Volatile FBGA-96 DDR SDRAM ROHS,https://datasheet.lcsc.com/lcsc/1804250130_Micron-Tech-MT40A256M16GE-083E-B_C139550.pdf,1-9:7.036220472,10-29:5.831496063,30-99:4.957480315,100-499:4.237795276,500-999:4.114960630,1000-:4.053543307,2638,
C139966,Memory,SRAM,VTI7064MSME,SOIC-8,8,Vilsion Tech,Extended,2.7V ~ 3.3V Volatile SPI/ QPI 64Mb (8M x 8) SOIC-8_150mil SRAM ROHS,https://datasheet.lcsc.com/lcsc/1811151432_Vilsion-Tech-VTI7064MSME_C139966.pdf,1-9:5.492913386,10-29:4.611023622,30-99:3.971653543,100-499:3.444094488,500-999:3.354330709,1000-1999:3.308661417,2000-3999:3.275590551,4000-:3.253543307,408,
C140065,Memory,EEPROM,25LC040-I/SN,SOIC-8_3.9x4.9x1.27P,8,Microchip Tech,Extended,2.5V ~ 5.5V SPI 4Kb (512 x 8) SOIC-8_150mil EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1809081527_Microchip-Tech-25LC040-I-SN_C140065.pdf,1-9:1.411023622,10-29:1.166929134,30-99:0.990551181,100-499:0.845669291,500-999:0.820472441,1000-:0.807874016,0,
C14086,Memory,NOR FLASH,W25Q80DVSSIG,SOIC-8_5.3x5.3x1.27P,8,Winbond Elec,Extended,8Mb (1M x 8) SPI - Dual/Quad I/O FLASH Non-Volatile SOIC-8_208mil NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1809140216_Winbond-Elec-W25Q80DVSSIG_C14086.pdf,1-9:0.557480315,10-29:0.472440945,30-99:0.403149606,100-499:0.327559055,500-999:0.311811024,1000-:0.308661417,8543,
C140879,Memory,EEPROM,M93C56-RMN6TP,SOIC-8_3.9x4.9x1.27P,8,STMicroelectronics,Extended,1.8V ~ 5.5V SPI 2Kb (256 x 8, 128 x 16) SOIC-8_150mil EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1809051922_STMicroelectronics-M93C56-RMN6TP_C140879.pdf,10-29:0.147716535,100-499:0.107716535,1000-:0.103149606,500-999:0.104724409,1-9:0.177952756,30-99:0.125826772,0,
C140882,Memory,EEPROM,M95640-WMN6TP,SOIC-8_3.9x4.9x1.27P,8,STMicroelectronics,Extended,2.5V ~ 5.5V SPI 64Kb (8K x 8) SOIC-8_150mil EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1810010220_STMicroelectronics-M95640-WMN6TP_C140882.pdf,1-9:0.922834646,10-29:0.765354331,30-99:0.651968504,100-499:0.557480315,500-999:0.541732283,1000-1999:0.533858268,2000-3999:0.527559055,4000-:0.522834646,851,
