C10006,Clock and Timing,Real-time Clocks (RTC),RS5C372A-E2-F,SSOP-8_3.5x4.4x0.65P,8,Ricoh Elec Devices,Extended,HH:MM:SS (12/24 hr) YY-MM-DD I2C, 2-Wire Serial Clock/Calendar SSOP-8 Real-time Clocks (RTC) ROHS,https://datasheet.lcsc.com/lcsc/1808281011_Ricoh-Elec-Devices-RS5C372A-E2-F_C10006.pdf,1-9:1.948031496,10-29:1.902362205,30-99:1.870866142,100-499:1.840944882,500-:1.840944882,0,
C1511213,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,5P49V5944B000NDGI8,QFN-20,21,RENESAS,Extended,QFN-20(3x3) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2107290530_RENESAS-5P49V5944B000NDGI8_C1511213.pdf,1000-:3.100787402,200-499:3.272440945,30-199:8.455118110,1-9:8.455118110,500-999:3.157480315,10-29:8.455118110,0,
C1511214,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,5P49V6975A000LTGI8,LGA-24,25,RENESAS,Extended,LGA-24(4x4) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211606_RENESAS-5P49V6975A000LTGI8_C1511214.pdf,1000-:2.644094488,200-499:2.790551181,30-199:7.211023622,1-9:7.211023622,500-999:2.692913386,10-29:7.211023622,0,
C1511215,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,5P1103A000NLGI8,QFN-24,25,RENESAS,Extended,QFN-24(4x4) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211606_RENESAS-5P1103A000NLGI8_C1511215.pdf,1000-:1.379527559,200-499:1.456692913,30-199:3.762204724,1-9:3.762204724,500-999:1.404724409,10-29:3.762204724,0,
C1511216,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N004A-070NLGI8,VFQFPN-32,33,RENESAS,Extended,VFQFPN-32(5x5) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211606_RENESAS-8T49N004A-070NLGI8_C1511216.pdf,1000-:6.595275591,200-499:6.960629921,30-199:17.985826772,1-9:17.985826772,500-999:6.716535433,10-29:17.985826772,0,
C1511217,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N004A-072NLGI8,VFQFN-32,33,RENESAS,Extended,VFQFPN-32(5x5) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211606_RENESAS-8T49N004A-072NLGI8_C1511217.pdf,1000-:6.595275591,200-499:6.960629921,30-199:17.985826772,1-9:17.985826772,500-999:6.716535433,10-29:17.985826772,0,
C1511218,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N240-035NLGI8,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211606_RENESAS-8T49N240-035NLGI8_C1511218.pdf,1000-:7.031496063,200-499:7.422047244,30-199:19.177952756,1-9:19.177952756,500-999:7.160629921,10-29:19.177952756,0,
C1511219,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N240-022NLGI8,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211606_RENESAS-8T49N240-022NLGI8_C1511219.pdf,1000-:7.031496063,200-499:7.422047244,30-199:19.177952756,1-9:19.177952756,500-999:7.160629921,10-29:19.177952756,0,
C1511220,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N240-025NLGI8,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211606_RENESAS-8T49N240-025NLGI8_C1511220.pdf,1000-:7.031496063,200-499:7.422047244,30-199:19.177952756,1-9:19.177952756,500-999:7.160629921,10-29:19.177952756,0,
C1511221,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N240-024NLGI8,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211606_RENESAS-8T49N240-024NLGI8_C1511221.pdf,1000-:7.031496063,200-499:7.422047244,30-199:19.177952756,1-9:19.177952756,500-999:7.160629921,10-29:19.177952756,0,
C1511222,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N240-990NLGI8,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-8T49N240-990NLGI8_C1511222.pdf,1000-:7.031496063,200-499:7.422047244,30-199:19.177952756,1-9:19.177952756,500-999:7.160629921,10-29:19.177952756,0,
C1511223,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N240-036NLGI8,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-8T49N240-036NLGI8_C1511223.pdf,1000-:7.031496063,200-499:7.422047244,30-199:19.177952756,1-9:19.177952756,500-999:7.160629921,10-29:19.177952756,0,
C1511224,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N240-023NLGI8,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-8T49N240-023NLGI8_C1511224.pdf,1000-:7.031496063,200-499:7.422047244,30-199:19.177952756,1-9:19.177952756,500-999:7.160629921,10-29:19.177952756,0,
C1511225,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N240-028NLGI8,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-8T49N240-028NLGI8_C1511225.pdf,1000-:7.031496063,200-499:7.422047244,30-199:19.177952756,1-9:19.177952756,500-999:7.160629921,10-29:19.177952756,0,
C1511226,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8V97053LNLGI/W,VFQFPN-32,33,RENESAS,Extended,VFQFPN-32(5x5) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2107290530_RENESAS-8V97053LNLGI-W_C1511226.pdf,1000-:6.462992126,200-499:6.820472441,30-199:17.625196850,1-9:17.625196850,500-999:6.581102362,10-29:17.625196850,0,
C1511227,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8V97051ANLGI/W,VFQFPN-32,33,RENESAS,Extended,VFQFPN-32(5x5) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-8V97051ANLGI-W_C1511227.pdf,1000-:6.462992126,200-499:6.820472441,30-199:17.625196850,1-9:17.625196850,500-999:6.581102362,10-29:17.625196850,0,
C1511228,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8V97053LNLGI8,VFQFPN-32,33,RENESAS,Extended,VFQFPN-32(5x5) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2107290530_RENESAS-8V97053LNLGI8_C1511228.pdf,1000-:6.462992126,200-499:6.820472441,30-199:17.625196850,1-9:17.625196850,500-999:6.581102362,10-29:17.625196850,0,
C1511229,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8V97051NLGI8,VFQFPN-32,33,RENESAS,Extended,VFQFPN-32(5x5) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-8V97051NLGI8_C1511229.pdf,1000-:6.462992126,200-499:6.820472441,30-199:17.625196850,1-9:17.625196850,500-999:6.581102362,10-29:17.625196850,0,
C1511230,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8V97051ANLGI8,VFQFPN-32,33,RENESAS,Extended,VFQFPN-32(5x5) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-8V97051ANLGI8_C1511230.pdf,1000-:6.462992126,200-499:6.820472441,30-199:17.625196850,1-9:17.625196850,500-999:6.581102362,10-29:17.625196850,0,
C1511231,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N240-991NLGI8,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-8T49N240-991NLGI8_C1511231.pdf,1000-:7.031496063,200-499:7.422047244,30-199:19.177952756,1-9:19.177952756,500-999:7.160629921,10-29:19.177952756,0,
C1511232,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N240-029NLGI8,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-8T49N240-029NLGI8_C1511232.pdf,1000-:7.031496063,200-499:7.422047244,30-199:19.177952756,1-9:19.177952756,500-999:7.160629921,10-29:19.177952756,0,
C1511233,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N240-033NLGI8,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-8T49N240-033NLGI8_C1511233.pdf,1000-:7.031496063,200-499:7.422047244,30-199:19.177952756,1-9:19.177952756,500-999:7.160629921,10-29:19.177952756,0,
C1511234,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N240-034NLGI8,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-8T49N240-034NLGI8_C1511234.pdf,1000-:7.031496063,200-499:7.422047244,30-199:19.177952756,1-9:19.177952756,500-999:7.160629921,10-29:19.177952756,0,
C1511235,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N240-026NLGI8,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-8T49N240-026NLGI8_C1511235.pdf,1000-:7.031496063,200-499:7.422047244,30-199:19.177952756,1-9:19.177952756,500-999:7.160629921,10-29:19.177952756,0,
C1511236,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N240-994NLGI8,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-8T49N240-994NLGI8_C1511236.pdf,1000-:7.031496063,200-499:7.422047244,30-199:19.177952756,1-9:19.177952756,500-999:7.160629921,10-29:19.177952756,0,
C1511237,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N240-984NLGI8,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-8T49N240-984NLGI8_C1511237.pdf,1000-:7.031496063,200-499:7.422047244,30-199:19.177952756,1-9:19.177952756,500-999:7.160629921,10-29:19.177952756,0,
C1511238,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,5P49V6901A000NLGI8,QFN-24,25,RENESAS,Extended,QFN-24(4x4) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-5P49V6901A000NLGI8_C1511238.pdf,1000-:5.267716535,200-499:5.560629921,30-199:14.366929134,1-9:14.366929134,500-999:5.365354331,10-29:14.366929134,0,
C1511239,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,5P49V5935B000LTGI8,LGA-24,25,RENESAS,Extended,LGA-24(4x4) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2107290530_RENESAS-5P49V5935B000LTGI8_C1511239.pdf,1000-:5.105511811,200-499:5.387401575,30-199:13.921259843,1-9:13.921259843,500-999:5.198425197,10-29:13.921259843,0,
C1511240,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8V19N492NLGI8,VFQFPN-88,89,RENESAS,Extended,VFQFPN-88(10x10) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-8V19N492NLGI8_C1511240.pdf,1000-:8.576377953,200-499:9.051968504,30-199:23.387401575,1-9:23.387401575,500-999:8.733858268,10-29:23.387401575,0,
C1511241,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N008A-056NLGI8,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2107290530_RENESAS-8T49N008A-056NLGI8_C1511241.pdf,1000-:7.664566929,200-499:8.089763780,30-199:20.903937008,1-9:20.903937008,500-999:7.806299213,10-29:20.903937008,0,
C1511242,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N281C-031NLGI8,VFQFPN-56,57,RENESAS,Extended,VFQFPN-56(8x8) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2107290530_RENESAS-8T49N281C-031NLGI8_C1511242.pdf,1000-:7.911811024,200-499:8.351181102,30-199:21.577952756,1-9:21.577952756,500-999:8.056692913,10-29:21.577952756,0,
C1511243,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N008A-058NLGI8,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2107290530_RENESAS-8T49N008A-058NLGI8_C1511243.pdf,1000-:7.664566929,200-499:8.089763780,30-199:20.903937008,1-9:20.903937008,500-999:7.806299213,10-29:20.903937008,0,
C1511244,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N008A-055NLGI8,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2107290530_RENESAS-8T49N008A-055NLGI8_C1511244.pdf,1000-:7.664566929,200-499:8.089763780,30-199:20.903937008,1-9:20.903937008,500-999:7.806299213,10-29:20.903937008,0,
C1511246,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N281C-994NLGI8,VFQFPN-56,57,RENESAS,Extended,VFQFPN-56(8x8) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2107290530_RENESAS-8T49N281C-994NLGI8_C1511246.pdf,1000-:7.911811024,200-499:8.351181102,30-199:21.577952756,1-9:21.577952756,500-999:8.056692913,10-29:21.577952756,0,
C1511247,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N283C-998NLGI#,VFQFPN-56,57,RENESAS,Extended,VFQFPN-56(8x8) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-8T49N283C-998NLGI-_C1511247.pdf,1000-:12.883464567,200-499:13.598425197,30-199:35.135433071,1-9:35.135433071,500-999:13.119685039,10-29:35.135433071,0,
C1511248,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8V97053NLGI8,VFQFPN-32,33,RENESAS,Extended,VFQFPN-32(5x5) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2201180400_RENESAS-8V97053NLGI8_C1511248.pdf,1000-:6.462992126,200-499:6.820472441,30-199:17.625196850,1-9:17.625196850,500-999:6.581102362,10-29:17.625196850,0,
C1511249,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,841N4830BKILFT,VFQFPN-32,33,RENESAS,Extended,VFQFPN-32(5x5) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2107290530_RENESAS-841N4830BKILFT_C1511249.pdf,1000-:4.634645669,200-499:4.892913386,30-199:12.640944882,1-9:12.640944882,500-999:4.719685039,10-29:12.640944882,0,
C1511250,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,849S625BYILFT,TQFP-48,49,RENESAS,Extended,TQFP-48(7x7) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-849S625BYILFT_C1511250.pdf,1000-:14.516535433,200-499:15.321259843,30-199:39.587401575,1-9:39.587401575,500-999:14.782677165,10-29:39.587401575,0,
C1511253,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,5P35023-000NLG28,HVQFN-24,25,RENESAS,Extended,QFN-24(4x4) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2201180400_RENESAS-5P35023-000NLG28_C1511253.pdf,1000-:1.804724409,200-499:1.903937008,30-199:4.918110236,1-9:4.918110236,500-999:1.837795276,10-29:4.918110236,0,
C1511254,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8V89307BNLG8,VFQFPN-72,73,RENESAS,Extended,VFQFPN-72(10x10) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2107290530_RENESAS-8V89307BNLG8_C1511254.pdf,1000-:37.837795276,200-499:39.933858268,30-199:103.190551181,1-9:103.190551181,500-999:38.530708661,10-29:103.190551181,0,
C1511255,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,849N212CKI-010LFT,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2107290530_RENESAS-849N212CKI-010LFT_C1511255.pdf,1000-:22.261417323,200-499:23.496062992,30-199:60.713385827,1-9:60.713385827,500-999:22.669291339,10-29:60.713385827,0,
C1511256,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8A34046E-000NLG#,VFQFPN-72,73,RENESAS,Extended,VFQFPN-72(10x10) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2201180400_RENESAS-8A34046E-000NLG-_C1511256.pdf,1000-:21.718110236,200-499:22.921259843,30-199:59.229921260,1-9:59.229921260,500-999:22.116535433,10-29:59.229921260,0,
C1511257,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8A34046E-000NLG8,VFQFPN-72,73,RENESAS,Extended,VFQFPN-72(10x10) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2201180400_RENESAS-8A34046E-000NLG8_C1511257.pdf,1000-:21.718110236,200-499:22.921259843,30-199:59.229921260,1-9:59.229921260,500-999:22.116535433,10-29:59.229921260,0,
C1511258,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8V97003NLGI8,VFQFPN-48,49,RENESAS,Extended,VFQFPN-48(7x7) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-8V97003NLGI8_C1511258.pdf,1000-:50.696062992,200-499:53.505511811,30-199:138.259842520,1-9:138.259842520,500-999:51.625196850,10-29:138.259842520,0,
C1511259,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N240-032NLGI8,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-8T49N240-032NLGI8_C1511259.pdf,1000-:7.031496063,200-499:7.422047244,30-199:19.177952756,1-9:19.177952756,500-999:7.160629921,10-29:19.177952756,0,
C1511261,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,5P49V6914A000NLGI8,VQFN-24,25,RENESAS,Extended,QFN-24(4x4) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2201180400_RENESAS-5P49V6914A000NLGI8_C1511261.pdf,1000-:4.168503937,200-499:4.400000000,30-199:11.368503937,1-9:11.368503937,500-999:4.245669291,10-29:11.368503937,0,
C1511268,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N241-999NLGI#,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-8T49N241-999NLGI-_C1511268.pdf,1000-:6.388976378,200-499:6.743307087,30-199:17.423622047,1-9:17.423622047,500-999:6.507086614,10-29:17.423622047,0,
C1511269,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N242-998NLGI#,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-8T49N242-998NLGI-_C1511269.pdf,1000-:6.388976378,200-499:6.743307087,30-199:17.423622047,1-9:17.423622047,500-999:6.507086614,10-29:17.423622047,0,
C1511270,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N241-998NLGI#,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211607_RENESAS-8T49N241-998NLGI-_C1511270.pdf,1000-:6.388976378,200-499:6.743307087,30-199:17.423622047,1-9:17.423622047,500-999:6.507086614,10-29:17.423622047,0,
C1511706,Clock and Timing,Clock / Timing - Application Specific,82V3389BEQG8,TQFP-100,101,RENESAS,Extended,TQFP-100(14x14) Clock / Timing - Application Specific ROHS,https://datasheet.lcsc.com/lcsc/2104221504_RENESAS-82V3389BEQG8_C1511706.pdf,1000-:27.409448819,200-499:28.929133858,30-199:74.754330709,1-9:74.754330709,500-999:27.911811024,10-29:74.754330709,0,
C1512151,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N242-999NLGI#,VFQFPN-40,41,RENESAS,Extended,VFQFPN-40(6x6) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2105211713_RENESAS-8T49N242-999NLGI-_C1512151.pdf,1000-:4.259842520,200-499:4.496062992,30-199:11.617322835,1-9:11.617322835,500-999:4.338582677,10-29:11.617322835,0,
C1512153,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,8T49N286A-998NLGI#,VFQFPN-72,73,RENESAS,Extended,VFQFPN-72(10x10) Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2107290630_RENESAS-8T49N286A-998NLGI-_C1512153.pdf,1000-:10.170078740,200-499:10.733858268,30-199:27.737007874,1-9:27.737007874,500-999:10.357480315,10-29:27.737007874,0,
C1512191,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,SI5344B-D-GMR,QFN-44,45,SILICON LABS,Extended,- Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2112070830_SILICON-LABS-SI5344B-D-GMR_C1512191.pdf,1000-:7.384251969,200-499:7.793700787,30-199:20.138582677,1-9:20.138582677,500-999:7.519685039,10-29:20.138582677,0,
C151628,Clock and Timing,Clock Buffers, Drivers,PI6C10807HE,SSOP-20_5.3x7.2x0.65P,20,Diodes Incorporated,Extended,SSOP-20_208mil Clock Buffers, Drivers ROHS,https://datasheet.lcsc.com/lcsc/1804162311_Diodes-Incorporated-PI6C10807HE_C151628.pdf,1-9:3.207874016,30-99:2.722834646,1000-:2.573228346,10-29:2.798425197,100-499:2.647244094,500-999:2.614173228,4,
C1518993,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,HMC510LP5E,VFQFN-32,33,Analog Devices,Extended,VFQFN-32 Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2201180500_Analog-Devices-HMC510LP5E_C1518993.pdf,1000-:13.470866142,200-499:14.217322835,30-199:36.738582677,1-9:36.738582677,500-999:13.718110236,10-29:36.738582677,0,
C1519690,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,HMC1169LP5E,VFQFN-32,33,Analog Devices,Extended,VFQFN-32 Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2201180500_Analog-Devices-HMC1169LP5E_C1519690.pdf,1000-:12.248818898,200-499:12.927559055,30-199:33.404724409,1-9:33.404724409,500-999:12.474015748,10-29:33.404724409,0,
C1519691,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,HMC1162LP5E,QFN-32,33,Analog Devices,Extended,VFQFN-32 Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2107290730_Analog-Devices-HMC1162LP5E_C1519691.pdf,1000-:12.248818898,200-499:12.927559055,30-199:33.404724409,1-9:33.404724409,500-999:12.474015748,10-29:33.404724409,0,
C1519692,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,HMC508LP5E,QFN-32,33,Analog Devices,Extended,VFQFN-32 Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2107290730_Analog-Devices-HMC508LP5E_C1519692.pdf,1000-:13.470866142,200-499:14.217322835,30-199:36.738582677,1-9:36.738582677,500-999:13.718110236,10-29:36.738582677,0,
C1519694,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,HMC1167LP5E,LFCSP-32,33,Analog Devices,Extended,VFQFN-32 Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2201180500_Analog-Devices-HMC1167LP5E_C1519694.pdf,1000-:12.248818898,200-499:12.927559055,30-199:33.404724409,1-9:33.404724409,500-999:12.474015748,10-29:33.404724409,0,
C1519695,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,HMC1160LP5E,VFQFN-32,33,Analog Devices,Extended,VFQFN-32 Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2201180500_Analog-Devices-HMC1160LP5E_C1519695.pdf,1000-:12.248818898,200-499:12.927559055,30-199:33.404724409,1-9:33.404724409,500-999:12.474015748,10-29:33.404724409,0,
C1519696,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,HMC1166LP5E,QFN-32,33,Analog Devices,Extended,VFQFN-32 Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2107290730_Analog-Devices-HMC1166LP5E_C1519696.pdf,1000-:12.248818898,200-499:12.927559055,30-199:33.404724409,1-9:33.404724409,500-999:12.474015748,10-29:33.404724409,0,
C1519697,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,HMC514LP5E,VFQFN-32,33,Analog Devices,Extended,VFQFN-32 Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2201180500_Analog-Devices-HMC514LP5E_C1519697.pdf,1000-:13.470866142,200-499:14.217322835,30-199:36.738582677,1-9:36.738582677,500-999:13.718110236,10-29:36.738582677,0,
C1519698,Clock and Timing,Clock Generators / Frequency Synthesizers / PLL,HMC530LP5E,VFQFN-32,33,Analog Devices,Extended,VFQFN-32 Clock Generators / Frequency Synthesizers / PLL ROHS,https://datasheet.lcsc.com/lcsc/2201180500_Analog-Devices-HMC530LP5E_C1519698.pdf,1000-:13.470866142,200-499:14.217322835,30-199:36.738582677,1-9:36.738582677,500-999:13.718110236,10-29:36.738582677,0,
