C10701,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ2381AH,LED-SEG-TH_FJ2381AH,11,Shenzhen Zhihao Elec,Extended,Red 3 Cathode(Negativeelectrode) 0.28''(7.11mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/1809111121_Shenzhen-Zhihao-Elec-FJ2381AH_C10701.pdf,1-9:0.469291339,10-29:0.381102362,30-99:0.316535433,100-499:0.264566929,500-999:0.255118110,1000-1999:0.250393701,2000-3999:0.247244094,4000-:0.245669291,1307,
C10702,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ3361AH,LED-SEG-TH_FJ3361AH,11,Shenzhen Zhihao Elec,Extended,Red 3 Cathode(Negativeelectrode) 0.36''(9.14mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/1809192042_Shenzhen-Zhihao-Elec-FJ3361AH_C10702.pdf,1-9:0.483464567,10-29:0.392125984,30-99:0.325984252,100-499:0.272440945,500-999:0.262992126,1000-1999:0.258267717,2000-3999:0.255118110,4000-:0.251968504,4650,
C10703,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ4301AH,LED-SEG-TH_12P-L30.2-W16.1-P2.54-S12.70-BL,12,Shenzhen Zhihao Elec,Extended,Red 3 Cathode(Negativeelectrode) 0.4''(10.16mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/1811101218_Shenzhen-Zhihao-Elec-FJ4301AH_C10703.pdf,1-9:0.650393701,10-29:0.566929134,30-99:0.507086614,100-499:0.456692913,500-999:0.448818898,1000-1999:0.444094488,2000-3999:0.440944882,4000-:0.439370079,2565,
C10704,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ2381BH,LED-SEG-TH_FJ2381AH,11,Shenzhen Zhihao Elec,Extended,Red 3 Anode(Positiveelectrode) 0.28''(7.11mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/1811040110_Shenzhen-Zhihao-Elec-FJ2381BH_C10704.pdf,1-9:0.570078740,10-29:0.478740157,30-99:0.412598425,100-499:0.359055118,500-999:0.349606299,1000-1999:0.344881890,2000-3999:0.341732283,4000-:0.338582677,1451,
C10705,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ3361BH,LED-SEG-TH_10P-L22.5-W14.0-P2.54-S10.16-BL,12,Shenzhen Zhihao Elec,Extended,Red 3 Anode(Positiveelectrode) 0.36''(9.14mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/1809200040_Shenzhen-Zhihao-Elec-FJ3361BH_C10705.pdf,1-9:0.551181102,10-29:0.462992126,30-99:0.400000000,100-499:0.346456693,500-999:0.337007874,1000-1999:0.333858268,2000-3999:0.330708661,4000-:0.327559055,1294,
C10706,Display Modules / LED Drivers / Display Drivers,Led Segment Display,C10706,LED-SEG-TH,12,Shenzhen Zhihao Elec,Extended,Red 3 Anode(Positiveelectrode) 0.4''(10.16mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/2001071432_Shenzhen-Zhihao-Elec-C10706_C10706.pdf,1-9:0.519685039,10-29:0.437795276,30-99:0.376377953,100-499:0.327559055,500-999:0.318110236,1000-1999:0.314960630,2000-3999:0.311811024,4000-:0.308661417,1154,
C10707,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ2481CH,LED-SEG-TH_14P-L32.2-W10.2-P2.54-S7.62-BL,14,Shenzhen Zhihao Elec,Extended,Red 4 Cathode(Negativeelectrode) 0.28''(7.11mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/2004281807_Shenzhen-Zhihao-Elec-FJ2481CH_C10707.pdf,1-9:0.595275591,10-29:0.491338583,30-99:0.415748031,100-499:0.354330709,500-999:0.343307087,1000-1999:0.338582677,2000-3999:0.333858268,4000-:0.332283465,195,
C10708,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ3461AH,LED-SEG-TH_12P-L30.0-W14.0-P2.54-S10.16-BL,12,Shenzhen Zhihao Elec,Extended,Red 4 Cathode(Negativeelectrode) 0.36''(9.14mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/1809200015_Shenzhen-Zhihao-Elec-FJ3461AH_C10708.pdf,1-9:0.699212598,10-29:0.587401575,30-99:0.503937008,100-499:0.436220472,500-999:0.425196850,1000-1999:0.420472441,2000-3999:0.415748031,4000-:0.412598425,7558,
C10709,Display Modules / LED Drivers / Display Drivers,Led Segment Display,C10709,LED-SEG-TH_12P-L50.3-W19.0-P2.54-S15.24-BL,12,Shenzhen Zhihao Elec,Extended,Red 4 Cathode(Negativeelectrode) 0.56''(14.22mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/1811040110_Shenzhen-Zhihao-Elec-C10709_C10709.pdf,1-9:0.593700787,10-29:0.489763780,30-99:0.414173228,100-499:0.351181102,500-999:0.341732283,1000-1999:0.335433071,2000-3999:0.332283465,4000-:0.329133858,1207,
C10710,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ2481BH,LED-SEG-TH_FJ2481BH,12,Shenzhen Zhihao Elec,Extended,Red 4 Anode(Positiveelectrode) 0.28''(7.11mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/2004281807_Shenzhen-Zhihao-Elec-FJ2481BH_C10710.pdf,1-9:0.551181102,10-29:0.447244094,30-99:0.373228346,100-499:0.310236220,500-999:0.299212598,1000-1999:0.294488189,2000-3999:0.291338583,4000-:0.288188976,73,
C10711,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ3461BH,LED-SEG-TH_12P-L30.0-W13.7-P2.54-S10.16-BL,12,Shenzhen Zhihao Elec,Extended,Red 4 Anode(Positiveelectrode) 0.36''(9.14mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/1810291407_Shenzhen-Zhihao-Elec-FJ3461BH_C10711.pdf,1-9:0.603149606,10-29:0.489763780,30-99:0.407874016,100-499:0.340157480,500-999:0.329133858,1000-1999:0.322834646,2000-3999:0.319685039,4000-:0.316535433,1225,
C10712,Display Modules / LED Drivers / Display Drivers,Led Segment Display,FJ4401BH,LED-SEG-TH_12P-L40.4-W16.0-P2.54-S12.70-BL,12,Shenzhen Zhihao Elec,Extended,Red 4 Anode(Positiveelectrode) 0.4''(10.16mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/1809172037_Shenzhen-Zhihao-Elec-FJ4401BH_C10712.pdf,1-9:0.601574803,10-29:0.488188976,30-99:0.406299213,100-499:0.338582677,500-999:0.327559055,1000-1999:0.321259843,2000-3999:0.316535433,4000-:0.313385827,250,
C10713,Display Modules / LED Drivers / Display Drivers,Led Segment Display,C10713,LED-SEG-TH,12,Shenzhen Zhihao Elec,Extended,Red 4 Anode(Positiveelectrode) 0.56''(14.22mm) Plugin Led Segment Display ROHS,https://datasheet.lcsc.com/lcsc/1811101211_Shenzhen-Zhihao-Elec-C10713_C10713.pdf,1-9:0.604724409,10-29:0.494488189,30-99:0.415748031,100-499:0.349606299,500-999:0.338582677,1000-1999:0.332283465,2000-3999:0.329133858,4000-:0.325984252,877,
C107309,Display Modules / LED Drivers / Display Drivers,LED Drivers,SY7200AABC,SOT-23-6L,6,Silergy Corp,Extended,SOT-23-6 LED Drivers ROHS,https://datasheet.lcsc.com/lcsc/1810311211_Silergy-Corp-SY7200AABC_C107309.pdf,2500-4995:0.093858268,20000-:0.091023622,5-45:0.154960630,150-495:0.111496063,10000-19995:0.091653543,50-145:0.129763780,500-2495:0.096377953,5000-9995:0.092598425,0,
C107616,Display Modules / LED Drivers / Display Drivers,LED Drivers,BP9918B,SOT-23-3,3,BPS(Bright Power Semicon),Extended,Step-down SOT-23(SOT-23-3) LED Drivers ROHS,https://datasheet.lcsc.com/lcsc/1810010614_BPS-Bright-Power-Semicon-BP9918B_C107616.pdf,50-145:0.058897638,500-2495:0.040000000,2500-4995:0.038582677,10000-19995:0.037322835,20000-:0.037007874,5-45:0.073228346,150-495:0.048503937,5000-9995:0.037795276,0,
C107841,Display Modules / LED Drivers / Display Drivers,LED Drivers,LT3475EFE#PBF,TSSOP-20_EP_4.4x6.5x0.65P,20,Analog Devices,Extended,TSSOP-20 LED Drivers ROHS,https://datasheet.lcsc.com/lcsc/1807301725_Analog-Devices-LT3475EFE-PBF_C107841.pdf,1-9:6.861417323,10-29:6.170078740,30-99:6.061417323,102-103:5.897637795,100-101:5.897637795,104-:5.897637795,0,
