C454142,RF & Radio,Antennas,KH-5020D245M0X,ANT-SMD,2,Shenzhen Kinghelm Elec,Extended,5.0x2.0mm Antennas ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Shenzhen-Kinghelm-Elec-KH-5020D245M0X_C454142.pdf,30-99:0.154803150,2000-3999:0.125039370,1-9:0.220000000,500-999:0.128346457,100-499:0.132125984,10-29:0.182204724,4000-:0.124094488,1000-1999:0.126456693,577,
C459701,RF & Radio,Low Noise Amplifiers (LNA) - RF,AD797ANZ,PDIP-8,8,Analog Devices,Extended,PDIP-8 Low Noise Amplifiers (LNA) - RF ROHS,https://datasheet.lcsc.com/lcsc/2102021633_Analog-Devices-AD797ANZ_C459701.pdf,10-29:13.464566929,36-99:13.125984252,32-33:13.125984252,30-31:13.125984252,1-9:13.464566929,1000-:13.017322835,100-999:13.017322835,34-35:13.125984252,0,
C459867,RF & Radio,RF Detectors,LT5534ESC6#TRPBF,SO-70-6,6,Analog Devices,Extended,SO-70-6 RF Detectors ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Analog-Devices-LT5534ESC6-TRPBF_C459867.pdf,1-9:6.059842520,10-29:5.037795276,30-99:4.296062992,100-499:3.685039370,500-999:3.581102362,1000-:3.529133858,0,
C459894,RF & Radio,RF Switches,HMC284AMS8GETR,MSOP-8,9,Analog Devices,Extended,MSOP-8G RF Switches ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Analog-Devices-HMC284AMS8GETR_C459894.pdf,1-9:3.751181102,10-29:3.121259843,30-99:2.664566929,100-499:2.288188976,500-999:2.223622047,1000-1999:2.192125984,2000-3999:2.168503937,4000-:2.152755906,13,
C459905,RF & Radio,Low Noise Amplifiers (LNA) - RF,AD8606ARMZ-REEL,MSOP-8,8,Analog Devices,Extended,MSOP-8 Low Noise Amplifiers (LNA) - RF ROHS,https://datasheet.lcsc.com/lcsc/2010271004_Analog-Devices-AD8606ARMZ-REEL_C459905.pdf,1-9:2.004724409,10-29:1.614173228,30-99:1.330708661,100-499:1.096062992,500-999:1.056692913,1000-:1.037795276,0,
C459906,RF & Radio,RF Detectors,AD8314ARMZ-REEL7,MSOP-8,8,Analog Devices,Extended,MSOP-8 RF Detectors ROHS,https://datasheet.lcsc.com/lcsc/2012060304_Analog-Devices-AD8314ARMZ-REEL7_C459906.pdf,1-9:3.417322835,10-29:2.847244094,30-99:2.434645669,100-499:2.094488189,500-999:2.036220472,1000-1999:2.007874016,2000-3999:1.985826772,4000-:1.971653543,0,
C459909,RF & Radio,RF Mixers,LTC5510IUF#PBF,QFN-16_EP_4.0x4.0x0.65P,16,Analog Devices,Extended,QFN-16 RF Mixers ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Analog-Devices-LTC5510IUF-PBF_C459909.pdf,1-9:10.551181102,10-29:10.551181102,32-33:10.286614173,34-35:10.286614173,36-:10.286614173,30-31:10.286614173,0,
C461515,RF & Radio,RF Switches,HMC1118LP3DETR,LFCSP-16,17,Analog Devices,Extended,LFCSP-16 RF Switches ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Analog-Devices-HMC1118LP3DETR_C461515.pdf,30-99:6.251968504,1000-:5.962204724,1-9:7.077165354,500-999:5.962204724,104-499:6.081889764,10-29:6.363779528,102-103:6.081889764,100-101:6.081889764,0,
C461516,RF & Radio,RF Switches,HMC1118LP3DE,LFCSP-16,17,Analog Devices,Extended,LFCSP-16 RF Switches ROHS,https://datasheet.lcsc.com/lcsc/2001152004_Analog-Devices-HMC1118LP3DE_C461516.pdf,30-99:6.303937008,1000-:6.000000000,1-9:7.170078740,500-999:6.000000000,104-499:6.125984252,10-29:6.422047244,102-103:6.125984252,100-101:6.125984252,0,
C461536,RF & Radio,RF Amplifiers,HMC788ALP2E,DFN-6,7,Analog Devices,Extended,DFN-10_EP RF Amplifiers ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Analog-Devices-HMC788ALP2E_C461536.pdf,1000-:10.592125984,100-999:10.592125984,1-9:10.955905512,36-99:10.681889764,30-31:10.681889764,10-29:10.955905512,32-33:10.681889764,34-35:10.681889764,0,
C462179,RF & Radio,RF Detectors,HMC909LP4ETR,QFN-24,25,Analog Devices,Extended,SMD-24 RF Detectors ROHS,https://datasheet.lcsc.com/lcsc/2010111233_Analog-Devices-HMC909LP4ETR_C462179.pdf,30-99:3.842519685,2000-3999:3.598425197,1-9:4.499212598,500-999:3.696062992,100-499:3.740157480,10-29:3.944881890,4000-:3.570078740,1000-1999:3.639370079,0,
C462296,RF & Radio,Low Noise Amplifiers (LNA) - RF,MXD8015H,LGA-6,6,Maxscend,Extended,LGA-6 Low Noise Amplifiers (LNA) - RF ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Maxscend-MXD8015H_C462296.pdf,150-495:0.101259843,10000-19995:0.081889764,5-45:0.143622047,2500-4995:0.084094488,500-2495:0.086456693,50-145:0.119055118,20000-:0.081259843,5000-9995:0.082834646,80,
C462298,RF & Radio,RF Switches,MXD8546,QFN-12,13,Maxscend,Extended,QFN-12 RF Switches ROHS,https://datasheet.lcsc.com/lcsc/1912290331_Maxscend-MXD8546_C462298.pdf,30-99:0.363779528,2000-3999:0.294488189,1-9:0.518110236,500-999:0.302362205,100-499:0.311811024,10-29:0.428346457,4000-:0.291338583,1000-1999:0.297637795,2768,
C462299,RF & Radio,RF Switches,MXD8668,QFN-14,15,Maxscend,Extended,QFN-14 RF Switches ROHS,https://datasheet.lcsc.com/lcsc/1912220932_Maxscend-MXD8668_C462299.pdf,30-99:0.176535433,2000-3999:0.136220472,1-9:0.264409449,500-999:0.140787402,100-499:0.145984252,10-29:0.213385827,4000-:0.134960630,1000-1999:0.138110236,4995,
C462300,RF & Radio,RF Switches,MXD8666,QFN-14,15,Maxscend,Extended,QFN-14 RF Switches ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Maxscend-MXD8666_C462300.pdf,30-99:0.197480315,2000-3999:0.155275591,1-9:0.289921260,500-999:0.160000000,100-499:0.165464567,10-29:0.236377953,4000-:0.154015748,1000-1999:0.157322835,0,
C462302,RF & Radio,RF Switches,MXD8668B,QFN-14,15,Maxscend,Extended,QFN-14 RF Switches ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Maxscend-MXD8668B_C462302.pdf,30-99:0.188188976,2000-3999:0.148031496,1-9:0.276220472,500-999:0.152440945,100-499:0.157669291,10-29:0.225196850,4000-:0.146771654,1000-1999:0.149921260,0,
C462303,RF & Radio,RF Switches,MXD8668C,QFN-14,15,Maxscend,Extended,QFN-14 RF Switches ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Maxscend-MXD8668C_C462303.pdf,30-99:0.188188976,2000-3999:0.148031496,1-9:0.276220472,500-999:0.152440945,100-499:0.157669291,10-29:0.225196850,4000-:0.146771654,1000-1999:0.149921260,0,
C462304,RF & Radio,Low Noise Amplifiers (LNA) - RF,MXD8113H9,LGA-9,9,Maxscend,Extended,LGA-9 Low Noise Amplifiers (LNA) - RF ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Maxscend-MXD8113H9_C462304.pdf,30-99:0.144881890,2000-3999:0.117165354,1-9:0.205511811,500-999:0.120157480,100-499:0.123779528,10-29:0.170314961,4000-:0.116220472,1000-1999:0.118425197,0,
C462305,RF & Radio,Low Noise Amplifiers (LNA) - RF,MXDLN02G,DFN-6,6,Maxscend,Extended,DFN-6 Low Noise Amplifiers (LNA) - RF ROHS,https://datasheet.lcsc.com/lcsc/2003272111_Maxscend-MXDLN02G_C462305.pdf,300-990:0.041732283,20000-39990:0.033858268,10-90:0.059212598,5000-9990:0.034645669,1000-4990:0.035748031,100-290:0.049133858,40000-:0.033543307,10000-19990:0.034173228,4830,
C462306,RF & Radio,Low Noise Amplifiers (LNA) - RF,MXD8015LL,DFN-6,6,Maxscend,Extended,DFN-6 Low Noise Amplifiers (LNA) - RF ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Maxscend-MXD8015LL_C462306.pdf,150-495:0.102047244,10000-19995:0.082519685,5-45:0.144724409,2500-4995:0.084724409,500-2495:0.087244094,50-145:0.120000000,20000-:0.081889764,5000-9995:0.083464567,5835,
C462307,RF & Radio,Low Noise Amplifiers (LNA) - RF,MXD8011HF,LGA-6,6,Maxscend,Extended,LGA-6 Low Noise Amplifiers (LNA) - RF ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Maxscend-MXD8011HF_C462307.pdf,150-495:0.089133858,10000-19995:0.071811024,5-45:0.127244094,2500-4995:0.073700787,500-2495:0.076062992,50-145:0.105196850,20000-:0.071181102,5000-9995:0.072598425,1,
C462308,RF & Radio,Low Noise Amplifiers (LNA) - RF,MXDLF16GC,LGA-6,6,Maxscend,Extended,LGA-6 Low Noise Amplifiers (LNA) - RF ROHS,https://datasheet.lcsc.com/lcsc/2003251612_Maxscend-MXDLF16GC_C462308.pdf,150-495:0.062362205,10000-19995:0.050236220,5-45:0.088976378,2500-4995:0.051653543,500-2495:0.053228346,50-145:0.073543307,20000-:0.049921260,5000-9995:0.050866142,4,
C462309,RF & Radio,RF Switches,MXDFG16A1,DFN-5,5,Maxscend,Extended,DFN-5 RF Switches ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Maxscend-MXDFG16A1_C462309.pdf,150-495:0.056062992,10000-19995:0.045196850,5-45:0.080000000,2500-4995:0.046299213,500-2495:0.047716535,50-145:0.066141732,20000-:0.044724409,5000-9995:0.045669291,3260,
C462310,RF & Radio,Low Noise Amplifiers (LNA) - RF,MXDLN16TP,LGA-6,6,Maxscend,Extended,LGA-6 Low Noise Amplifiers (LNA) - RF ROHS,https://datasheet.lcsc.com/lcsc/1912301004_Maxscend-MXDLN16TP_C462310.pdf,150-495:0.102519685,10000-19995:0.083779528,5-45:0.143149606,2500-4995:0.085984252,500-2495:0.088346457,50-145:0.119527559,20000-:0.083307087,5000-9995:0.084724409,5995,
C462311,RF & Radio,Low Noise Amplifiers (LNA) - RF,MXD8015LC,DFN-6,6,Maxscend,Extended,DFN-6 Low Noise Amplifiers (LNA) - RF ROHS,https://datasheet.lcsc.com/lcsc/1912290331_Maxscend-MXD8015LC_C462311.pdf,150-495:0.078740157,10000-19995:0.061102362,5-45:0.117795276,2500-4995:0.062992126,500-2495:0.065354331,50-145:0.095118110,20000-:0.060472441,5000-9995:0.061889764,4935,
C462312,RF & Radio,RF Switches,MXD8651,QFN-14,15,Maxscend,Extended,QFN-14 RF Switches ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Maxscend-MXD8651_C462312.pdf,30-99:0.160992126,2000-3999:0.126614173,1-9:0.236377953,500-999:0.130393701,100-499:0.134960630,10-29:0.192598425,4000-:0.125511811,1000-1999:0.128188976,0,
C462313,RF & Radio,RF Switches,MXD8686Q,QFN-14,15,Maxscend,Extended,QFN-14 RF Switches ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Maxscend-MXD8686Q_C462313.pdf,30-99:0.120157480,2000-3999:0.092125984,1-9:0.181259843,500-999:0.095275591,100-499:0.098897638,10-29:0.145826772,4000-:0.091338583,1000-1999:0.093543307,30,
C462314,RF & Radio,RF Switches,MXD8529A,QFN-8,8,Maxscend,Extended,QFN-8 RF Switches ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Maxscend-MXD8529A_C462314.pdf,30-99:0.194015748,2000-3999:0.152598425,1-9:0.284724409,500-999:0.157165354,100-499:0.162535433,10-29:0.232125984,4000-:0.151181102,1000-1999:0.154488189,4938,
C462315,RF & Radio,RF Switches,MXD8680Q,QFN-14_EP_2.0x2.0x0.4P,14,Maxscend,Extended,QFN-14 RF Switches ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Maxscend-MXD8680Q_C462315.pdf,5-45:0.097637795,50-145:0.081889764,150-495:0.070393701,500-2495:0.060944882,2500-4995:0.059370079,5000-9995:0.058582677,10000-19995:0.057952756,20000-:0.057637795,6265,
C462316,RF & Radio,Low Noise Amplifiers (LNA) - RF,MXD8116LE,QFN-14,15,Maxscend,Extended,QFN-14 Low Noise Amplifiers (LNA) - RF ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Maxscend-MXD8116LE_C462316.pdf,30-99:0.157669291,2000-3999:0.124251969,1-9:0.230866142,500-999:0.128031496,100-499:0.132283465,10-29:0.188346457,4000-:0.123149606,1000-1999:0.125826772,0,
C462317,RF & Radio,RF Switches,MXD8512A,DFN-6_0.7X1.1X0.4P,6,Maxscend,Extended,QFN-6 RF Switches ROHS,https://datasheet.lcsc.com/lcsc/2001081733_Maxscend-MXD8512A_C462317.pdf,1-9:0.265669291,30-99:0.176062992,2000-3999:0.135118110,10-29:0.213700787,100-499:0.145039370,1000-1999:0.137007874,4000-:0.133858268,500-999:0.139685039,9349,
C462319,RF & Radio,RF Switches,MXD8666HF,QFN-14,15,Maxscend,Extended,QFN-14 RF Switches ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Maxscend-MXD8666HF_C462319.pdf,30-99:0.221889764,2000-3999:0.179527559,1-9:0.314803150,500-999:0.184251969,100-499:0.189763780,10-29:0.260944882,4000-:0.178110236,1000-1999:0.181417323,0,
C462320,RF & Radio,Low Noise Amplifiers (LNA) - RF,MXDLN14TP,LGA-6,6,Maxscend,Extended,LGA-6 Low Noise Amplifiers (LNA) - RF ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Maxscend-MXDLN14TP_C462320.pdf,30-99:0.128976378,2000-3999:0.099055118,1-9:0.194488189,500-999:0.102362205,100-499:0.106299213,10-29:0.156535433,4000-:0.098110236,1000-1999:0.100472441,1798,
C462321,RF & Radio,RF Switches,MXD8546FA,QFN-12_EP_2.0x2.0x0.5P,12,Maxscend,Extended,QFN-12 RF Switches ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Maxscend-MXD8546FA_C462321.pdf,500-999:0.109133858,1-9:0.207716535,10-29:0.167086614,30-99:0.137637795,100-499:0.113385827,1000-1999:0.107086614,2000-3999:0.105669291,4000-:0.104566929,0,
C462322,RF & Radio,RF Switches,MXD85A0F,QFN-20,21,Maxscend,Extended,QFN-20 RF Switches ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Maxscend-MXD85A0F_C462322.pdf,30-99:0.362204724,2000-3999:0.292913386,1-9:0.513385827,500-999:0.299212598,100-499:0.308661417,10-29:0.425196850,4000-:0.289763780,1000-1999:0.296062992,2895,
C462323,RF & Radio,Low Noise Amplifiers (LNA) - RF,MXDLN16TL,LGA-6,6,Maxscend,Extended,LGA-6 Low Noise Amplifiers (LNA) - RF ROHS,https://datasheet.lcsc.com/lcsc/1912290331_Maxscend-MXDLN16TL_C462323.pdf,30-99:0.351181102,2000-3999:0.281889764,1-9:0.503937008,500-999:0.289763780,100-499:0.299212598,10-29:0.415748031,4000-:0.280314961,1000-1999:0.285039370,0,
C462324,RF & Radio,Low Noise Amplifiers (LNA) - RF,MXD8921L,LGA-6,6,Maxscend,Extended,LGA-6 Low Noise Amplifiers (LNA) - RF ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Maxscend-MXD8921L_C462324.pdf,30-99:0.116692913,2000-3999:0.094015748,1-9:0.166472441,500-999:0.096535433,100-499:0.099527559,10-29:0.137637795,4000-:0.093228346,1000-1999:0.095118110,51,
C462325,RF & Radio,Low Noise Amplifiers (LNA) - RF,MXD8921H,LGA-6,6,Maxscend,Extended,LGA-6 Low Noise Amplifiers (LNA) - RF ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Maxscend-MXD8921H_C462325.pdf,30-99:0.119370079,2000-3999:0.096535433,1-9:0.169370079,500-999:0.099055118,100-499:0.102047244,10-29:0.140472441,4000-:0.095905512,1000-1999:0.097637795,10000,
C462326,RF & Radio,RF Switches,MXD8626C,QFN-6,6,Maxscend,Extended,QFN-6 RF Switches ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Maxscend-MXD8626C_C462326.pdf,300-990:0.046929134,20000-39990:0.038110236,10-90:0.066614173,5000-9990:0.039055118,1000-4990:0.040157480,100-290:0.055275591,40000-:0.037795276,10000-19990:0.038425197,5940,
C462327,RF & Radio,RF Switches,MXD8533B,LGA-11,11,Maxscend,Extended,LGA-11 RF Switches ROHS,https://datasheet.lcsc.com/lcsc/1912111437_Maxscend-MXD8533B_C462327.pdf,30-99:0.485039370,2000-3999:0.392125984,1-9:0.689763780,500-999:0.401574803,100-499:0.414173228,10-29:0.570078740,4000-:0.388976378,1000-1999:0.396850394,4840,
C462514,RF & Radio,RF Switches,MXD8621EC,DFN-6,6,Maxscend,Extended,DFN-6 RF Switches ROHS,https://datasheet.lcsc.com/lcsc/2111081530_Maxscend-MXD8621EC_C462514.pdf,150-495:0.071023622,10000-19995:0.054803150,5-45:0.106614173,2500-4995:0.056535433,500-2495:0.058740157,50-145:0.085984252,20000-:0.054173228,5000-9995:0.055590551,9693,
C462645,RF & Radio,RF Mixers,LT5560EDD#TRPBF,DFN-8,8,Analog Devices,Extended,DFN-8 RF Mixers ROHS,https://datasheet.lcsc.com/lcsc/1912111532_Analog-Devices-LT5560EDD-TRPBF_C462645.pdf,500-999:4.075590551,1-9:6.889763780,30-99:4.888188976,10-29:5.729133858,100-499:4.193700787,1000-:4.017322835,1,
C463551,RF & Radio,RF Switches,MMBF5103,SOT-23-3,3,onsemi,Extended,SOT-23-3L RF Switches ROHS, ,1000-:0.214173228,30-99:0.261417323,1-9:0.373228346,500-999:0.217322835,100-499:0.223622047,10-29:0.308661417,0,
C464218,RF & Radio,RF Switches,MMBFJ108,SOT-23-3,3,onsemi,Extended,SOT-3 RF Switches ROHS,https://datasheet.lcsc.com/lcsc/2001040931_onsemi-MMBFJ108_C464218.pdf,500-:0.401574803,30-99:0.407874016,1-9:0.425196850,100-499:0.401574803,10-29:0.414173228,0,
C465734,RF & Radio,RF Transceiver ICs,CC1110F32RHHR,QFN-36_EP_6.0x6.0x0.5P,36,Texas Instruments,Extended,QFN-36 RF Transceiver ICs RoHS,https://datasheet.lcsc.com/szlcsc/1912111437_Texas-Instruments-CC1110F32RHHR_C465734.pdf,1-9:6.500787402,10-29:6.324409449,30-99:6.206299213,100-499:6.089763780,500-:6.089763780,0,
C468447,RF & Radio,RF Chips,CLRC66303HNE,HVQFN32,33,NXP Semicon,Extended,HVQFN-32 RF Chips ROHS,https://datasheet.lcsc.com/lcsc/1912122025_NXP-Semicon-CLRC66303HNE_C468447.pdf,30-99:6.245669291,2000-3999:4.792125984,1-9:9.423622047,500-999:4.954330709,100-499:5.143307087,10-29:7.581102362,4000-:4.746456693,1000-1999:4.861417323,0,
C468483,RF & Radio,SAW Filters,HDDB08NSB-P4,FILTER-SMD,9,HD  SHOULDER,Extended,SMD,2.0x1.6x0.6mm SAW Filters ROHS,https://datasheet.lcsc.com/lcsc/1912260914_HD--SHOULDER-HDDB08NSB-P4_C468483.pdf,30-99:0.198110236,2000-3999:0.153543307,1-9:0.295905512,500-999:0.158456693,100-499:0.164251969,10-29:0.239212598,4000-:0.152125984,1000-1999:0.155590551,980,
C468484,RF & Radio,SAW Filters,HDDB01NSB-B11,FILTER-SMD,8,HD  SHOULDER,Extended,SMD,1.8x1.4x0.6mm SAW Filters ROHS,https://datasheet.lcsc.com/lcsc/2002181331_HD--SHOULDER-HDDB01NSB-B11_C468484.pdf,30-99:0.132125984,2000-3999:0.102362205,1-9:0.197322835,500-999:0.105669291,100-499:0.109448819,10-29:0.159496063,4000-:0.101417323,1000-1999:0.103779528,975,
C468485,RF & Radio,SAW Filters,HDDB01NSB-P4,FILTER-SMD,9,HD  SHOULDER,Extended,SMD,2.0x1.6x0.6mm SAW Filters ROHS,https://datasheet.lcsc.com/lcsc/1912260914_HD--SHOULDER-HDDB01NSB-P4_C468485.pdf,30-99:0.132125984,2000-3999:0.102362205,1-9:0.197322835,500-999:0.105669291,100-499:0.109448819,10-29:0.159496063,4000-:0.101417323,1000-1999:0.103779528,990,
C468486,RF & Radio,SAW Filters,HDDB05NSB-P4,FILTER-SMD,9,HD  SHOULDER,Extended,SMD,2.0x1.6x0.6mm SAW Filters ROHS,https://datasheet.lcsc.com/lcsc/1912260914_HD--SHOULDER-HDDB05NSB-P4_C468486.pdf,30-99:0.152913386,2000-3999:0.123149606,1-9:0.218110236,500-999:0.126456693,100-499:0.130236220,10-29:0.180314961,4000-:0.122204724,1000-1999:0.124566929,440,
C468487,RF & Radio,SAW Filters,HDDB20NSS-B11,FILTER-SMD,8,HD  SHOULDER,Extended,SMD,1.8x1.4x0.6mm SAW Filters ROHS,https://datasheet.lcsc.com/lcsc/2001132234_HD--SHOULDER-HDDB20NSS-B11_C468487.pdf,30-99:0.387401575,2000-3999:0.311811024,1-9:0.555905512,500-999:0.319685039,100-499:0.329133858,10-29:0.458267717,4000-:0.308661417,1000-1999:0.314960630,267,
C468488,RF & Radio,SAW Filters,HDF1575A-B2,FILTER-SMD,5,HD  SHOULDER,Extended,SMD,1.4x1.1x0.6mm SAW Filters ROHS,https://datasheet.lcsc.com/lcsc/1912260914_HD--SHOULDER-HDF1575A-B2_C468488.pdf,150-495:0.063779528,10000-19995:0.051338583,5-45:0.090866142,2500-4995:0.052755906,500-2495:0.054330709,50-145:0.075118110,20000-:0.050866142,5000-9995:0.051811024,9690,
C468489,RF & Radio,SAW Filters,HDF1588E-B2,FILTER-SMD,5,HD  SHOULDER,Extended,SMD,1.4x1.1x0.6mm SAW Filters ROHS,https://datasheet.lcsc.com/lcsc/1912260914_HD--SHOULDER-HDF1588E-B2_C468489.pdf,150-495:0.063779528,10000-19995:0.051338583,5-45:0.090866142,2500-4995:0.052755906,500-2495:0.054330709,50-145:0.075118110,20000-:0.050866142,5000-9995:0.051811024,9710,
C468490,RF & Radio,SAW Filters,HDF2442A-B2,FILTER-SMD,5,HD  SHOULDER,Extended,SMD,1.4x1.1x0.6mm SAW Filters ROHS,https://datasheet.lcsc.com/lcsc/2002180402_HD--SHOULDER-HDF2442A-B2_C468490.pdf,150-495:0.101889764,10000-19995:0.082047244,5-45:0.145354331,2500-4995:0.084251969,500-2495:0.086929134,50-145:0.120157480,20000-:0.081417323,5000-9995:0.082992126,7,
C468491,RF & Radio,SAW Filters,HDFB01RSB-B5,FILTER-SMD,5,HD  SHOULDER,Extended,SMD,1.1x0.9mm SAW Filters ROHS,https://datasheet.lcsc.com/lcsc/1912260914_HD--SHOULDER-HDFB01RSB-B5_C468491.pdf,150-495:0.055118110,10000-19995:0.042677165,5-45:0.082204724,2500-4995:0.044094488,500-2495:0.045669291,50-145:0.066456693,20000-:0.042204724,5000-9995:0.043149606,980,
C468492,RF & Radio,SAW Filters,HDFB03RSB-B5,FILTER-SMD,5,HD  SHOULDER,Extended,SMD,1.1x0.9mm SAW Filters ROHS,https://datasheet.lcsc.com/lcsc/1912260914_HD--SHOULDER-HDFB03RSB-B5_C468492.pdf,150-495:0.055118110,10000-19995:0.042677165,5-45:0.082204724,2500-4995:0.044094488,500-2495:0.045669291,50-145:0.066456693,20000-:0.042204724,5000-9995:0.043149606,485,
C468493,RF & Radio,SAW Filters,HDFB03RSS-B5,FILTER-SMD,5,HD  SHOULDER,Extended,SMD,1.1x0.9mm SAW Filters ROHS,https://datasheet.lcsc.com/lcsc/1912260914_HD--SHOULDER-HDFB03RSS-B5_C468493.pdf,150-495:0.055433071,10000-19995:0.042992126,5-45:0.082677165,2500-4995:0.044409449,500-2495:0.045984252,50-145:0.066929134,20000-:0.042677165,5000-9995:0.043622047,80,
C468494,RF & Radio,SAW Filters,HDFB07RSS-B5,FILTER-SMD,5,HD  SHOULDER,Extended,SMD,1.1x0.9mm SAW Filters ROHS,https://datasheet.lcsc.com/lcsc/1912260914_HD--SHOULDER-HDFB07RSS-B5_C468494.pdf,150-495:0.055118110,10000-19995:0.042677165,5-45:0.082204724,2500-4995:0.044094488,500-2495:0.045669291,50-145:0.066456693,20000-:0.042204724,5000-9995:0.043149606,965,
C468495,RF & Radio,SAW Filters,HDFB08ARSS-B5,FILTER-SMD,5,HD  SHOULDER,Extended,SMD,1.1x0.9mm SAW Filters ROHS,https://datasheet.lcsc.com/lcsc/2001132234_HD--SHOULDER-HDFB08ARSS-B5_C468495.pdf,150-495:0.063779528,10000-19995:0.051338583,5-45:0.090866142,2500-4995:0.052755906,500-2495:0.054330709,50-145:0.075118110,20000-:0.050866142,5000-9995:0.051811024,35,
C468496,RF & Radio,SAW Filters,HDFB08RSB-B5,FILTER-SMD,5,HD  SHOULDER,Extended,SMD,1.1x0.9mm SAW Filters ROHS,https://datasheet.lcsc.com/lcsc/2002261603_HD--SHOULDER-HDFB08RSB-B5_C468496.pdf,150-495:0.055118110,10000-19995:0.042677165,5-45:0.082204724,2500-4995:0.044094488,500-2495:0.045669291,50-145:0.066456693,20000-:0.042204724,5000-9995:0.043149606,985,
C468497,RF & Radio,SAW Filters,HDFB12RSS-B5,FILTER-SMD,5,HD  SHOULDER,Extended,SMD,1.1x0.9mm SAW Filters ROHS,https://datasheet.lcsc.com/lcsc/2001132234_HD--SHOULDER-HDFB12RSS-B5_C468497.pdf,150-495:0.059370079,10000-19995:0.045984252,5-45:0.088818898,2500-4995:0.047559055,500-2495:0.049291339,50-145:0.071811024,20000-:0.045669291,5000-9995:0.046614173,950,
C468498,RF & Radio,SAW Filters,HDFB41TSS-B2,FILTER-SMD,5,HD  SHOULDER,Extended,SMD,1.4x1.1x0.6mm SAW Filters ROHS, ,30-99:0.127401575,2000-3999:0.102677165,1-9:0.181732283,500-999:0.105354331,100-499:0.108503937,10-29:0.150236220,4000-:0.101889764,1000-1999:0.103779528,1000,
C468499,RF & Radio,SAW Filters,HDFB41RSS-B5,FILTER-SMD,5,HD  SHOULDER,Extended,SMD,1.1x0.9mm SAW Filters ROHS,https://datasheet.lcsc.com/lcsc/2001132234_HD--SHOULDER-HDFB41RSS-B5_C468499.pdf,150-495:0.063779528,10000-19995:0.051338583,5-45:0.090866142,2500-4995:0.052755906,500-2495:0.054330709,50-145:0.075118110,20000-:0.050866142,5000-9995:0.051811024,9900,
C468505,RF & Radio,RF Transceiver ICs,AD6643BCPZ-200,LFCSP-64,65,Analog Devices,Extended,LFCSP-64 RF Transceiver ICs ROHS,https://datasheet.lcsc.com/lcsc/2010241905_Analog-Devices-AD6643BCPZ-200_C468505.pdf,1000-:13.061417323,100-999:13.061417323,1-9:13.510236220,36-99:13.171653543,30-31:13.171653543,10-29:13.510236220,32-33:13.171653543,34-35:13.171653543,0,
C468533,RF & Radio,SAW Filters,HDFB40RSS-B5,FILTER-SMD,5,HD  SHOULDER,Extended,SMD,1.1x0.9mm SAW Filters ROHS,https://datasheet.lcsc.com/lcsc/1912260914_HD--SHOULDER-HDFB40RSS-B5_C468533.pdf,150-495:0.063779528,10000-19995:0.051338583,5-45:0.090866142,2500-4995:0.052755906,500-2495:0.054330709,50-145:0.075118110,20000-:0.050866142,5000-9995:0.051811024,0,
C469023,RF & Radio,RF Amplifiers,RF2373TR7,TSOT-23-5,5,Qorvo,Extended,SOT-5-Lead RF Amplifiers ROHS,https://datasheet.lcsc.com/lcsc/1912141447_Qorvo-RF2373TR7_C469023.pdf,30-99:0.812598425,2000-3999:0.648818898,1-9:1.170078740,500-999:0.666141732,100-499:0.688188976,10-29:0.962204724,4000-:0.642519685,1000-1999:0.656692913,0,
C469024,RF & Radio,RF Amplifiers,SPF5122Z,DFN-8,9,Qorvo,Extended,QFN(2x2) RF Amplifiers ROHS,https://datasheet.lcsc.com/lcsc/1912141447_Qorvo-SPF5122Z_C469024.pdf,30-99:3.562204724,2000-3999:2.866141732,1-9:5.083464567,500-999:2.944881890,100-499:3.034645669,10-29:4.201574803,4000-:2.844094488,1000-1999:2.899212598,0,
