C64058,Pushbutton Switches & Relays,Relays,JQX-115F/012-2ZS4(551),RELAY-TH_JQX-115F_+_012-2ZS4,8,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose Non Latching 12VDC DPDT Through Hole Relays RoHS,https://datasheet.lcsc.com/szlcsc/1810311714_HF-Xiamen-Hongfa-Electroacoustic-JQX-115F-012-2ZS4-551_C64058.pdf,500-999:1.037795276,4000-:1.006299213,10-29:1.453543307,100-499:1.067716535,1-9:1.744881890,30-99:1.242519685,1000-1999:1.023622047,2000-3999:1.012598425,0,
C64060,Pushbutton Switches & Relays,Relays,JRC-27F/005-S(555),RELAY-TH,8,HF(Xiamen Hongfa Electroacoustic),Extended,Through Hole Relays RoHS, ,1-9:0.935433071,30-99:0.651968504,2000-3999:0.522834646,4000-:0.518110236,10-29:0.770078740,100-499:0.554330709,1000-1999:0.529133858,500-999:0.537007874,0,
C66681,Pushbutton Switches & Relays,Relays,HF14FW/024-HS,RELAY-TH_HF14FW-XH-XXX,6,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose Non Latching 24VDC SPST-NO Through Hole Relays RoHS,https://datasheet.lcsc.com/szlcsc/1811141412_HF-Xiamen-Hongfa-Electroacoustic-HF14FW-024-HS_C66681.pdf,1-9:1.396850394,10-29:1.132283465,30-99:0.940157480,100-499:0.782677165,500-999:0.754330709,1000-1999:0.741732283,2000-3999:0.732283465,4000-:0.724409449,0,
C674547,Pushbutton Switches & Relays,Relays,Y14F-SS-112L-115,REYAL-TH_Y14F-SS-112L,5,YUANZE RELAY,Extended,Through Hole Relays ROHS,https://datasheet.lcsc.com/lcsc/2008201234_YUANZE-RELAY-Y14F-SS-112L-115_C674547.pdf,500-999:0.674015748,10-29:0.974803150,1-9:1.185826772,30-99:0.822047244,100-499:0.694488189,1000-:0.662992126,0,
C674562,Pushbutton Switches & Relays,Relays,Y3F-SS-105DM,RELAY-TH_Y3F-SS-109DM,4,YUANZE RELAY,Extended,Through Hole Relays ROHS,https://datasheet.lcsc.com/lcsc/2007071834_YUANZE-RELAY-Y3F-SS-105DM_C674562.pdf,1-9:0.319023622,30-99:0.223464567,1000-:0.181889764,10-29:0.263622047,100-499:0.190236220,500-999:0.184566929,0,
C67589,Pushbutton Switches & Relays,Relays,JQX-115F/005-1ZS3,RELAY-TH,8,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose Non Latching 5VDC SPDT Through Hole Relays RoHS,https://datasheet.lcsc.com/lcsc/1810271721_HF-Xiamen-Hongfa-Electroacoustic-JQX-115F-005-1ZS3_C67589.pdf,1-9:1.533858268,30-99:1.014173228,100-499:0.834645669,1000-1999:0.788976378,500-999:0.804724409,2000-3999:0.777952756,10-29:1.233070866,4000-:0.770078740,0,
C688865,Pushbutton Switches & Relays,Relays,SRD-DC5V-SL-C,RELAY-TH_SRD-DCXXV-SL-C,5,Ningbo Songle Relay,Extended,Through Hole Relays ROHS,https://datasheet.lcsc.com/lcsc/2006281940_Ningbo-Songle-Relay-SRD-DC5V-SL-C_C688865.pdf,1-9:0.355905512,10-29:0.267716535,30-99:0.251968504,100-499:0.236220472,500-999:0.228346457,1000-:0.225196850,0,
C691434,Pushbutton Switches & Relays,Relays,YSK-SS-103L,RELAY-TH_YSK-SS-103L,6,YUANZE RELAY,Extended,Through Hole Relays ROHS,https://datasheet.lcsc.com/lcsc/2007071836_YUANZE-RELAY-YSK-SS-103L_C691434.pdf,1-9:0.382677165,10-29:0.310236220,30-99:0.258267717,100-499:0.214173228,1000-:0.203149606,500-999:0.207874016,0,
C717989,Pushbutton Switches & Relays,Relays,HFD27/005-S,RELAY-TH_YSV-SS-212L,8,HF(Xiamen Hongfa Electroacoustic),Extended,Through Hole Relays ROHS,https://datasheet.lcsc.com/lcsc/2008031905_HF-Xiamen-Hongfa-Electroacoustic-HFD27-005-S_C717989.pdf,10-29:0.525984252,100-499:0.456692913,1000-1999:0.433070866,1-9:0.716535433,30-99:0.491338583,4000-:0.423622047,500-999:0.440944882,2000-3999:0.426771654,0,
C72465,Pushbutton Switches & Relays,Relays,HF3FF/012-1HST,RELAY-TH_HF3FF_+_012-1HS,4,HF(Xiamen Hongfa Electroacoustic),Extended,General Purpose Non Latching 12VDC SPST-NO Through Hole Relays RoHS,https://datasheet.lcsc.com/szlcsc/1810271712_HF-Xiamen-Hongfa-Electroacoustic-HF3FF-012-1HST_C72465.pdf,1-9:0.436220472,30-99:0.308661417,2000-3999:0.272440945,10-29:0.327559055,100-499:0.288188976,1000-1999:0.275590551,4000-:0.270866142,500-999:0.280314961,0,
C79155,Pushbutton Switches & Relays,Tactile Switches,EVQ21305R,KEY-TH_L6.0-W6.0-P5.00-LS5.5,2,PANASONIC,Extended,立式垂直 5.00mm 20mA @ 15VDC 圆形按钮 6.00mm x 6.00mm 单刀单掷 Through Hole Tactile Switches ROHS,https://datasheet.lcsc.com/lcsc/1809121823_PANASONIC-EVQ21305R_C79155.pdf,500-:0.033070866,10-29:0.034645669,100-499:0.033070866,1-9:0.311811024,30-99:0.034645669,0,
C879478,Pushbutton Switches & Relays,Tactile Switches,K2-1157SP-B3SB-01,SW-SMD,4,Korean Hroparts Elec,Extended,SMD Tactile Switches ROHS,https://datasheet.lcsc.com/lcsc/2010292205_Korean-Hroparts-Elec-K2-1157SP-B3SB-01_C879478.pdf,20000-:0.040944882,5-45:0.067559055,150-495:0.047086614,10000-19995:0.041259843,2500-4995:0.042519685,50-145:0.050236220,500-2495:0.043937008,5000-9995:0.041889764,0,
C879751,Pushbutton Switches & Relays,Microswitches,K9-8601A,SW-SMD,2,Korean Hroparts Elec,Extended,SMD Microswitches ROHS,https://datasheet.lcsc.com/lcsc/2011151035_Korean-Hroparts-Elec-K9-8601A_C879751.pdf,1-9:0.431496063,10-29:0.355905512,100-499:0.255118110,1000-1999:0.244094488,4000-:0.239370079,500-999:0.247244094,30-99:0.300787402,2000-3999:0.240944882,0,
C883014,Pushbutton Switches & Relays,Rocker Switches,RS601B-101N011R1B,SW-TH,3,LECI,Extended,Rocker Switches RoHS,https://datasheet.lcsc.com/lcsc/2011180207_LECI-RS601B-101N011R1B_C883014.pdf,1-9:0.401574803,30-99:0.270866142,2000-3999:0.211023622,500-999:0.217322835,4000-:0.209448819,10-29:0.325984252,100-499:0.225196850,1000-1999:0.214173228,0,
C89053,Pushbutton Switches & Relays,Relays,AGN20024,RELAY-TH,8,PANASONIC,Extended,Automotive Non Latching 24VDC DPDT DIP Relays RoHS,https://datasheet.lcsc.com/lcsc/1912111437_PANASONIC-AGN20024_C89053.pdf,1-9:2.233070866,10-29:1.855118110,30-99:1.581102362,100-499:1.355905512,500-999:1.316535433,1000-1999:1.297637795,2000-3999:1.283464567,4000-:1.274015748,25,
C911190,Pushbutton Switches & Relays,Tactile Switches,1TS009C-2500-5000-CT,SW-SMD,2,HYP (Hongyuan Precision),Extended, ,https://datasheet.lcsc.com/lcsc/2010291935_HYP-Hongyuan-Precision-1TS009C-2500-5000-CT_C911190.pdf,5-45:0.099842520,150-495:0.071811024,5000-9995:0.064566929,20000-:0.063464567,2500-4995:0.065511811,10000-19995:0.063937008,50-145:0.076220472,500-2495:0.067559055,0,
C93903,Pushbutton Switches & Relays,Relays,EC2-5NU,RELAY-TH,8,KEMET,Extended,DPDT 2A Non Latching 5VDC General Purpose Through Hole Relays ROHS,https://datasheet.lcsc.com/lcsc/1809301029_KEMET-EC2-5NU_C93903.pdf,500-999:2.220472441,100-499:2.248818898,10-29:2.371653543,1000-:2.187401575,30-99:2.310236220,1-9:2.705511811,0,
C969098,Pushbutton Switches & Relays,Relays,HF46F/12-HS1,RELAYS-TH,4,HF(Xiamen Hongfa Electroacoustic),Extended,Through Hole Relays ROHS,https://datasheet.lcsc.com/lcsc/2012101136_HF-Xiamen-Hongfa-Electroacoustic-HF46F-12-HS1_C969098.pdf,1-9:0.516535433,10-29:0.415748031,30-99:0.341732283,100-499:0.281889764,500-999:0.272440945,1000-1999:0.266141732,2000-3999:0.262992126,4000-:0.259842520,0,
C97445,Pushbutton Switches & Relays,Coded Rotary Switches,EC09E1524404,SW-TH_EC09E1524404,9,ALPSALPINE,Extended,Through Hole Coded Rotary Switches ROHS,https://datasheet.lcsc.com/lcsc/1809051334_ALPSALPINE-EC09E1524404_C97445.pdf,10-29:3.400000000,100-490:2.995275591,1-9:4.502362205,30-99:3.198425197,496-499:2.995275591,2000-:2.839370079,491-495:2.995275591,500-1999:2.883464567,0,
