C72837,Embedded Peripheral ICs,Microprocessor & Microcontroller Supervisors,IMP705ESA/T,SOP-8_3.9x4.9x1.27P,8,Daily Silver Imp Microelectronics,Extended,Voltage Detector 1 4.65V Active Low CMOS SOP-8_150mil Microprocessor & Microcontroller Supervisors RoHS,https://datasheet.lcsc.com/lcsc/1809231821_Daily-Silver-Imp-Microelectronics-IMP705ESA-T_C72837.pdf,1-9:0.433070866,10-29:0.357480315,30-99:0.302362205,100-499:0.256692913,500-999:0.248818898,1000-1999:0.245669291,2000-3999:0.242519685,4000-:0.240944882,0,
C72838,Embedded Peripheral ICs,Microprocessor & Microcontroller Supervisors,C72838,SOP-8_3.9x4.9x1.27P,8,Daily Silver Imp Microelectronics,Extended,Voltage Detector 1 4.4V Active Low CMOS SOP-8_150mil Microprocessor & Microcontroller Supervisors RoHS,https://datasheet.lcsc.com/lcsc/1806131419_Daily-Silver-Imp-Microelectronics-C72838_C72838.pdf,1-9:0.411023622,10-29:0.338582677,30-99:0.286614173,100-499:0.244094488,500-999:0.236220472,1000-1999:0.233070866,2000-3999:0.229921260,4000-:0.228346457,0,
C72852,Embedded Peripheral ICs,Microprocessor & Microcontroller Supervisors,IMP810JEUR/T,SOT-23-3,3,Daily Silver Imp Microelectronics,Extended,Voltage Detector 1 4V Active High CMOS SOT-23(SOT-23-3) Microprocessor & Microcontroller Supervisors RoHS,https://datasheet.lcsc.com/lcsc/1811061025_Daily-Silver-Imp-Microelectronics-IMP810JEUR-T_C72852.pdf,500-999:0.090236220,2000-3999:0.088031496,10-29:0.128031496,100-499:0.093070866,4000-:0.087244094,1-9:0.154488189,30-99:0.108818898,1000-1999:0.088976378,2872,
C72857,Embedded Peripheral ICs,Microprocessor & Microcontroller Supervisors,IMP1232LPS-2/T,SOP-8_3.9x4.9x1.27P,8,Daily Silver Imp Microelectronics,Extended,Power Supply Monitor 1 5V Active High/Active Low Open Drain, Push-Pull SOP-8_150mil Microprocessor & Microcontroller Supervisors RoHS,https://datasheet.lcsc.com/lcsc/1806090438_Daily-Silver-Imp-Microelectronics-IMP1232LPS-2-T_C72857.pdf,30-99:0.289763780,2000-3999:0.234645669,1-9:0.414173228,10-29:0.343307087,100-499:0.247244094,1000-1999:0.236220472,4000-:0.231496063,500-999:0.240944882,0,
C7297,Embedded Peripheral ICs,Microprocessor & Microcontroller Supervisors,MC33064D-5R2,SOIC-8_3.9x4.9x1.27P,8,ON Semiconductor,Extended,1 4.6V SOIC-8_150mil Microprocessor & Microcontroller Supervisors RoHS,https://datasheet.lcsc.com/lcsc/1809171607_ON-Semiconductor-MC33064D-5R2_C7297.pdf,1-9:1.502362205,10-29:1.228346457,30-99:1.029921260,100-499:0.866141732,500-999:0.839370079,1000-:0.825196850,0,
C78632,Embedded Peripheral ICs,Microprocessor & Microcontroller Supervisors,APX823-29W5G-7,SOT-25-5,5,Diodes Incorporated,Extended,Microprocessor & Microcontroller Supervisors SOT-25-5 RoHS,https://datasheet.lcsc.com/szlcsc/Diodes-Incorporated-APX823-29W5G-7_C78632.pdf,4000-:0.174488189,1-9:0.305984252,30-99:0.216692913,1000-1999:0.177795276,2000-3999:0.175748031,10-29:0.254173228,100-499:0.185669291,500-999:0.180314961,0,
C80062,Embedded Peripheral ICs,Microprocessor & Microcontroller Supervisors,SGM706-SYS8G/TR,SOIC-8_3.9x4.9x1.27P,8,SGMICRO,Extended,Microprocessor Supervisory 1 2.93V Active Low SOIC-8_150mil Microprocessor & Microcontroller Supervisors RoHS,https://datasheet.lcsc.com/lcsc/1810231325_SGMICRO-SGM706-SYS8G-TR_C80062.pdf,1-9:0.270866142,10-13:0.209448819,14-15:0.209448819,16-19:0.209448819,20-28:0.209448819,29-:0.209448819,1283,
C83265,Embedded Peripheral ICs,I/O Expansion,CAT9555YI-T2,TSSOP-24_4.4x7.8x0.65P,24,ON Semicon,Extended,I/O Expansion TSSOP-24 RoHS,https://datasheet.lcsc.com/szlcsc/1812111301_ON-Semicon-ON-CAT9555YI-T2_C83265.pdf,1-9:1.551181102,10-29:1.302362205,30-99:1.122834646,100-499:0.974803150,500-999:0.949606299,1000-:0.937007874,2149,
C90041,Embedded Peripheral ICs,Embedded Peripheral ICs,LKT4105,SOP-8_150mil,8,LinkCoreSafe,Extended,Embedded Peripheral ICs SOP-8_150mil RoHS,https://datasheet.lcsc.com/szlcsc/LinkCoreSafe-LKT4105_C90041.pdf,1-9:0.850393701,10-29:0.688188976,30-99:0.571653543,100-499:0.474015748,500-999:0.458267717,1000-1999:0.448818898,2000-3999:0.444094488,4000-:0.439370079,0,
C91490,Embedded Peripheral ICs,Microprocessor & Microcontroller Supervisors,BL8509CCB3TR263DC,SOT-23-3,3,BL(Shanghai Belling),Extended,Voltage Detector 1 2.63V Active Low CMOS SOT-23(SOT-23-3) Microprocessor & Microcontroller Supervisors RoHS,https://datasheet.lcsc.com/lcsc/1810010134_BL-Shanghai-Belling-BL8509CCB3TR263DC_C91490.pdf,5-45:0.071181102,50-65:0.055118110,70-75:0.055118110,80-95:0.055118110,100-140:0.055118110,145-:0.055118110,2898,
C9384,Embedded Peripheral ICs,Microprocessor & Microcontroller Supervisors,IMP706TESA/T,SOIC-8_3.9x4.9x1.27P,8,Daily Silver Imp Microelectronics,Extended,Voltage Detector 1 3.08V Active Low CMOS SOIC-8_150mil Microprocessor & Microcontroller Supervisors RoHS,https://datasheet.lcsc.com/lcsc/1810101813_Daily-Silver-Imp-Microelectronics-IMP706TESA-T_C9384.pdf,1-9:0.451968504,10-29:0.376377953,30-99:0.321259843,100-499:0.275590551,500-999:0.269291339,1000-1999:0.264566929,2000-3999:0.261417323,4000-:0.259842520,0,
C99577,Embedded Peripheral ICs,Microprocessor & Microcontroller Supervisors,SGM803-SXN3L/TR,SOT-23-3,3,SGMICRO,Extended,Microprocessor Supervisory 1 2.93V Active Low Open Drain SOT-23(SOT-23-3) Microprocessor & Microcontroller Supervisors RoHS,https://datasheet.lcsc.com/lcsc/1810010214_SGMICRO-SGM803-SXN3L-TR_C99577.pdf,10-13:0.098897638,16-19:0.098897638,29-29:0.098897638,100-:0.079370079,1-9:0.127716535,14-15:0.098897638,20-28:0.098897638,30-99:0.088976378,4992,
